point, mean, stddev, min, max
157, 835.96, 766.152, 6, 3560
158, 836.04, 762.947, 3, 3558
159, 827.71, 764.4, 2, 3559
160, 830.78, 761.401, 3, 3516
161, 836.89, 762.651, 11, 3534
162, 827.97, 766.854, 6, 3537
163, 826.18, 765.466, 5, 3526
164, 837.22, 764.082, 4, 3525
165, 825.97, 761.782, 4, 3511
166, 820.11, 759.402, 3, 3539
167, 822.48, 759.909, 9, 3501
168, 823.97, 761.581, 2, 3542
169, 826.91, 761.937, 8, 3484
170, 824.17, 761.175, 6, 3492
171, 824.66, 765.38, 4, 3523
172, 827.33, 761.1, 5, 3519
173, 825.22, 761.48, 4, 3529
174, 825.29, 762.597, 7, 3513
175, 841.59, 763.256, 5, 3522
176, 828.47, 761.675, 9, 3481
177, 824.85, 763.695, 3, 3513
178, 824.19, 763.557, 3, 3522
179, 826.89, 765.227, 4, 3552
180, 838.99, 765.361, 5, 3539
181, 831.12, 761.557, 3, 3532
182, 825.87, 761.652, 1, 3509
183, 826.65, 762.897, 4, 3510
184, 823.93, 762.348, 5, 3553
185, 1136.69, 1425.1, 14, 8870
186, 1119.32, 1434.44, 8, 8859
187, 1110.97, 1424.38, 9, 8861
188, 1114.13, 1429.7, 6, 8862
189, 1108.52, 1423.97, 4, 8865
190, 824.35, 763.693, 2, 3536
191, 826.75, 761.892, 3, 3524
192, 825.76, 766.197, 2, 3572
193, 830.88, 765.182, 13, 3552
194, 827.57, 763.151, 1, 3512
195, 827.53, 764.725, 2, 3529
196, 826.89, 765.846, 2, 3560
197, 824.59, 764.331, 5, 3530
198, 826.54, 762.911, 7, 3493
199, 825.25, 763.571, 9, 3517
200, 823.16, 762.995, 6, 3513
201, 826.01, 765.347, 9, 3546
202, 824.03, 763.531, 5, 3501
203, 825.33, 764.122, 7, 3522
204, 825.31, 763.07, 3, 3537
205, 824.61, 762.315, 4, 3525
206, 822.3, 761.202, 5, 3534
207, 825.26, 765.241, 8, 3553
208, 825, 760.814, 8, 3516
209, 824.6, 760.855, 9, 3524
210, 826.11, 762.755, 3, 3497
211, 825.52, 763.009, 8, 3528
212, 826.69, 763.798, 6, 3548
213, 823.39, 763.446, 5, 3515
214, 828.01, 764.287, 1, 3528
215, 824.4, 761.757, 2, 3556
216, 828.55, 767.716, 5, 3577
217, 824.34, 763.293, 8, 3551
218, 825.96, 765.662, 2, 3528
219, 825.29, 760.829, 6, 3515
220, 1025.32, 1033.21, 5, 4911
221, 1027.57, 1024.85, 2, 4907
222, 1023.72, 1021.24, 8, 4911
223, 1024.09, 1024.19, 3, 4910
224, 1024.42, 1025.53, 7, 4912
225, 826.36, 761.219, 4, 3492
226, 826.39, 765.69, 4, 3546
227, 824.94, 764.468, 6, 3569
228, 829.9, 764.02, 4, 3555
229, 827.92, 762.983, 5, 3508
230, 827.16, 763.379, 3, 3516
231, 824.47, 761.775, 5, 3515
232, 824.56, 765.425, 2, 3496
233, 826.29, 761.356, 8, 3541
234, 822.8, 760.099, 10, 3527
235, 824.07, 761.507, 4, 3514
236, 826.26, 764.665, 7, 3561
237, 824.71, 762.146, 10, 3525
238, 826.18, 761.842, 4, 3540
239, 826.83, 763.984, 4, 3528
240, 826.03, 764.23, 4, 3560
241, 826.41, 762.935, 6, 3524
242, 826.78, 762.321, 8, 3563
243, 827.86, 763.305, 5, 3527
244, 824.41, 760.7, 8, 3515
245, 824.7, 764.259, 12, 3556
246, 825.77, 761.842, 7, 3485
247, 825.79, 762.451, 6, 3543
248, 825.47, 762.686, 8, 3522
249, 827.03, 765.518, 10, 3531
250, 823.35, 760.962, 12, 3547
251, 825.45, 765.143, 4, 3553
252, 825.72, 763.844, 4, 3535
253, 825.01, 762.276, 8, 3514
254, 825.81, 762.787, 9, 3538
255, 1018.55, 1158.65, 6, 7170
256, 1028.86, 1154.27, 5, 7164
257, 1019.36, 1151.91, 7, 7162
258, 1018.56, 1160.22, 8, 7169
259, 1022.91, 1157.97, 8, 7168
260, 824.97, 761.824, 5, 3486
261, 826.68, 763.47, 6, 3494
262, 823.54, 762.32, 3, 3561
263, 825.88, 763.782, 5, 3505
264, 828.64, 762.931, 4, 3524
265, 821.56, 760.107, 5, 3512
266, 822.91, 763.163, 4, 3496
267, 826.5, 764.031, 3, 3505
268, 824.72, 763.962, 4, 3501
269, 824.89, 764.663, 8, 3516
270, 826.44, 764.033, 7, 3541
271, 830.45, 764.935, 4, 3535
272, 826.43, 759.248, 1, 3544
273, 827.01, 765.685, 6, 3587
274, 822.37, 760.762, 12, 3515
275, 828.45, 759.173, 5, 3483
276, 827.9, 764.816, 6, 3534
277, 823.37, 764.413, 2, 3506
278, 824.01, 762.294, 3, 3482
279, 829.76, 761.755, 8, 3529
280, 824.13, 760.05, 3, 3522
281, 827.71, 764.447, 7, 3524
282, 828.35, 768.697, 11, 3554
283, 826.59, 762.404, 3, 3535
284, 827.13, 764.736, 9, 3533
285, 827.68, 763.887, 7, 3544
286, 828.03, 761.856, 1, 3561
287, 828.54, 764.112, 1, 3522
288, 829.55, 761.453, 4, 3533
289, 826.77, 763.946, 4, 3515
290, 979.53, 1009.74, 4, 5348
291, 990.41, 1030.36, 5, 5342
292, 992.68, 1024.74, 4, 5351
293, 1000.69, 1044.13, 5, 5341
294, 997.8, 1054.5, 3, 5346
295, 825.04, 763.78, 2, 3554
296, 828.7, 761.016, 4, 3477
297, 826.48, 761.231, 9, 3530
298, 823.84, 758.472, 4, 3523
299, 825.27, 766.354, 6, 3548
300, 827.14, 761.348, 3, 3471
301, 826.54, 767.2, 7, 3539
302, 828.85, 765.161, 1, 3520
303, 830.41, 767.427, 7, 3572
304, 824.95, 761.901, 5, 3528
305, 826.71, 766.725, 8, 3562
306, 826.95, 761.856, 6, 3555
307, 830.49, 762.668, 2, 3513
308, 828.79, 760.333, 7, 3527
309, 826.95, 763.63, 6, 3524
310, 827.55, 759.33, 5, 3507
311, 829.29, 763.798, 11, 3539
312, 826.03, 764.136, 3, 3514
313, 828.14, 764.487, 2, 3551
314, 828.7, 762.426, 7, 3520
315, 828.64, 764.441, 6, 3517
316, 827.57, 767.455, 7, 3562
317, 829.84, 763.808, 3, 3529
318, 826.84, 765.547, 4, 3511
319, 829.77, 764.309, 3, 3501
320, 830.82, 762.73, 3, 3525
321, 829.23, 765.41, 7, 3522
322, 829.52, 762.436, 3, 3519
323, 827.87, 759.532, 10, 3499
324, 826.21, 764.729, 7, 3558
325, 927.88, 824.373, 8, 3544
326, 933.8, 824.275, 3, 3547
327, 931.27, 823.172, 3, 3563
328, 946.68, 831.067, 9, 3600
329, 940.7, 828.043, 7, 3575
330, 767.87, 739.052, 2, 3442
331, 762.5, 733.975, 4, 3477
332, 768.57, 732.695, 9, 3385
333, 762.22, 741.696, 5, 3457
334, 770.08, 743.915, 5, 3465
335, 771.13, 750.177, 4, 3503
336, 767.08, 742.19, 4, 3422
337, 771.03, 743.142, 3, 3478
338, 764.37, 726.054, 9, 3075
339, 768.52, 744.461, 2, 3498
340, 767.81, 743.77, 3, 3365
341, 774.03, 744.765, 5, 3437
342, 771.41, 751.237, 2, 3508
343, 770.79, 750.131, 1, 3491
344, 766.91, 742.952, 5, 3393
345, 774.56, 751.564, 10, 3435
346, 777.2, 750.283, 6, 3551
347, 759.61, 737.595, 4, 3412
348, 766.22, 743.443, 3, 3439
349, 772.29, 750.317, 7, 3417
350, 766.95, 746.336, 1, 3451
351, 772.57, 749.506, 12, 3446
352, 764.94, 750.376, 1, 3479
353, 769.47, 748.727, 2, 3520
354, 770.91, 740.207, 1, 3478
355, 760.43, 739.766, 7, 3424
356, 771.08, 746.959, 1, 3380
357, 772.63, 751.349, 6, 3427
358, 775.29, 746.249, 1, 3480
359, 780.01, 746.856, 4, 3378
360, 754.42, 746.402, 1, 3479
361, 763.89, 743.094, 12, 3528
362, 745.82, 723.163, 1, 3307
363, 745.58, 727.525, 2, 3426
364, 738.59, 725.133, 6, 3422
365, 764.67, 738.975, 10, 3475
366, 766.24, 744.542, 3, 3452
367, 767.07, 745.321, 4, 3493
368, 773.4, 750.655, 5, 3448
369, 771.15, 737.335, 3, 3280
370, 769.95, 740.341, 10, 3399
371, 761.94, 742.121, 7, 3392
372, 771.16, 748.908, 12, 3398
373, 767.22, 744.754, 11, 3461
374, 767.81, 749.097, 5, 3451
375, 769.38, 752.693, 3, 3567
376, 773.34, 749.753, 2, 3374
377, 773.09, 742.382, 4, 3385
378, 768.59, 747.478, 4, 3415
379, 776, 750.308, 2, 3516
380, 768.72, 744.929, 2, 3461
381, 773.03, 748.276, 6, 3525
382, 766.5, 745.954, 6, 3429
383, 767.7, 744.62, 9, 3432
384, 774.46, 746.282, 3, 3491
385, 766.74, 735.1, 3, 3332
386, 775.32, 750.918, 2, 3240
387, 768.65, 746.279, 3, 3366
388, 773.19, 746.396, 4, 3441
389, 779.84, 746.314, 5, 3450
390, 779.81, 755.864, 10, 3453
391, 768.42, 749.473, 7, 3478
392, 772.58, 751.174, 7, 3462
393, 777.93, 749.379, 7, 3441
394, 777.99, 749.569, 4, 3423
395, 746.9, 737.09, 2, 3485
396, 748.88, 733.344, 3, 3439
397, 756.89, 739.134, 8, 3429
398, 750.74, 730.511, 12, 3406
399, 752, 738.734, 1, 3400
400, 773.46, 748.078, 4, 3480
401, 771.22, 746.828, 6, 3491
402, 777.25, 757.547, 1, 3398
403, 771.28, 748.833, 7, 3465
404, 766.92, 731.109, 12, 3383
405, 781.75, 753.612, 1, 3497
406, 780.24, 743.858, 7, 3442
407, 780.02, 748.478, 5, 3433
408, 768.66, 753.635, 12, 3457
409, 769.06, 742.491, 8, 3522
410, 780.91, 753.155, 6, 3522
411, 779.28, 754.238, 1, 3360
412, 773.59, 752.554, 4, 3520
413, 774.37, 739.558, 8, 3319
414, 773.56, 748.291, 5, 3448
415, 766.54, 742.912, 3, 3323
416, 774.07, 746.218, 4, 3514
417, 767.13, 739.755, 5, 3279
418, 770.04, 740.72, 10, 3340
419, 783.31, 754.364, 4, 3499
420, 775.99, 751.348, 9, 3487
421, 771.13, 745.047, 10, 3336
422, 771.99, 745.9, 4, 3403
423, 776.53, 742.589, 7, 3444
424, 770.83, 742.827, 12, 3459
425, 775.08, 750.61, 1, 3431
426, 778.82, 748.502, 7, 3294
427, 780, 752.278, 4, 3494
428, 781.31, 753.251, 6, 3461
429, 781.99, 750.796, 2, 3451
430, 756.17, 740.182, 6, 3367
431, 752.67, 737.365, 5, 3451
432, 754.93, 744.275, 2, 3409
433, 756.79, 733.223, 7, 3379
434, 745.58, 732.509, 4, 3534
435, 1635.36, 1522.15, 9, 6971
436, 1642.26, 1526.7, 14, 7070
437, 1637.53, 1527.9, 10, 7062
438, 1640.06, 1526.61, 5, 7080
439, 1638.99, 1521.34, 9, 7066
440, 1641.82, 1524.68, 12, 7032
441, 1637.29, 1525.59, 12, 7072
442, 1637.96, 1529.37, 14, 7069
443, 1642.79, 1528.51, 5, 7029
444, 1643.71, 1526.46, 16, 7059
445, 1643.75, 1523.01, 5, 7059
446, 1643.99, 1522.93, 2, 7048
447, 1645.29, 1526.5, 5, 7050
448, 1639.98, 1524.36, 10, 7069
449, 1643.58, 1524.45, 16, 7067
450, 826.83, 764.669, 8, 3541
451, 827.78, 763.95, 7, 3527
452, 828.13, 762.8, 2, 3516
453, 824.56, 765.156, 12, 3509
454, 830.04, 765.886, 5, 3573
455, 828.83, 765.815, 4, 3533
456, 828.77, 764.409, 2, 3516
457, 831.52, 766.195, 10, 3535
458, 828.56, 761.602, 3, 3530
459, 831.14, 763.692, 11, 3555
460, 829.63, 761.374, 17, 3521
461, 828.36, 763.862, 5, 3520
462, 828.55, 763.648, 5, 3521
463, 829.47, 759.033, 3, 3528
464, 827.1, 762.733, 6, 3522
465, 832.14, 764.144, 9, 3566
466, 828.53, 765.664, 5, 3573
467, 828.1, 763.451, 3, 3537
468, 829.46, 763.914, 5, 3535
469, 829.18, 765.292, 3, 3565
470, 828.92, 762.222, 3, 3503
471, 827.16, 763.491, 5, 3521
472, 829.71, 764.453, 3, 3547
473, 827.8, 763.257, 12, 3537
474, 827.04, 763.747, 9, 3512
475, 826.24, 761.857, 4, 3531
476, 828.98, 763.866, 3, 3535
477, 826.79, 762.296, 6, 3533
478, 830.16, 764.422, 2, 3542
479, 828.47, 764.636, 6, 3536
480, 1006.09, 1086.59, 4, 7138
481, 1009.54, 1093.03, 16, 7141
482, 1010.21, 1093.35, 4, 7150
483, 1006.05, 1091.94, 3, 7143
484, 1019.63, 1100.18, 7, 7147
485, 829.76, 763.962, 4, 3498
486, 828.37, 762.439, 1, 3527
487, 828.94, 765.122, 11, 3558
488, 830.64, 768.547, 6, 3572
489, 831.3, 762.769, 3, 3526
490, 830.69, 765.678, 6, 3564
491, 830.5, 764.169, 6, 3529
492, 833.24, 764.203, 2, 3561
493, 828.77, 763.031, 9, 3538
494, 832.91, 767.129, 2, 3546
495, 827.95, 759.791, 5, 3490
496, 829.44, 767.419, 1, 3553
497, 830.95, 766.275, 7, 3535
498, 831.99, 765.52, 3, 3555
499, 829.76, 766.243, 9, 3537
500, 831.38, 764.508, 5, 3517
501, 829.93, 759.313, 7, 3528
502, 830.79, 765.367, 6, 3542
503, 827.74, 761.751, 4, 3526
504, 830.14, 768.872, 5, 3528
505, 832.39, 762.708, 6, 3522
506, 830.81, 768.394, 6, 3538
507, 828.13, 763.44, 6, 3536
508, 829.71, 763.191, 2, 3548
509, 829.54, 763.425, 7, 3525
510, 829.92, 763.755, 5, 3500
511, 828.09, 765.433, 6, 3524
512, 828.54, 761.171, 5, 3516
513, 830.24, 762.946, 11, 3525
514, 831.01, 763.089, 4, 3506
515, 1017.14, 1025.53, 3, 5631
516, 1021.49, 1025.61, 2, 5632
517, 1022.03, 1019.39, 8, 5632
518, 1025.73, 1022.42, 6, 5633
519, 1021.97, 1026.5, 5, 5647
520, 829.47, 761.245, 4, 3518
521, 830.9, 762.979, 3, 3528
522, 825.74, 761.119, 8, 3510
523, 829.32, 763.878, 8, 3554
524, 830.13, 764.012, 8, 3564
525, 828.66, 762.227, 9, 3543
526, 831.46, 766.176, 7, 3547
527, 830.83, 763.329, 7, 3526
528, 829.8, 764.568, 7, 3545
529, 827.9, 759.775, 1, 3533
530, 834.64, 762.564, 5, 3546
531, 830.56, 763.753, 6, 3540
532, 831.79, 766.764, 3, 3567
533, 831.42, 763.046, 5, 3525
534, 831.87, 763.754, 2, 3538
535, 828.55, 765.087, 4, 3542
536, 831.71, 763.094, 14, 3536
537, 827.78, 765.477, 8, 3524
538, 828.59, 763.275, 4, 3510
539, 827.77, 763.421, 4, 3532
540, 827.92, 761.805, 7, 3498
541, 830.38, 765.507, 6, 3537
542, 830.67, 763.943, 7, 3509
543, 829.29, 765.431, 4, 3543
544, 830.95, 760.452, 6, 3523
545, 832.58, 760.197, 14, 3531
546, 829.82, 764.81, 7, 3508
547, 834.11, 763.115, 13, 3537
548, 831.81, 763.404, 6, 3543
549, 833.2, 761.175, 7, 3512
550, 1106.73, 1387.98, 12, 8870
551, 1098.37, 1392.65, 4, 8868
552, 1104.5, 1391.24, 6, 8863
553, 1100.54, 1391.32, 14, 8866
554, 1102.54, 1389.21, 3, 8873
555, 830.27, 763.937, 3, 3515
556, 828.44, 761.687, 5, 3552
557, 828.94, 764.148, 5, 3508
558, 828.22, 763.408, 13, 3457
559, 834.07, 763.02, 1, 3568
560, 830.58, 763.529, 6, 3525
561, 833.68, 764.223, 5, 3562
562, 832.48, 760.771, 4, 3534
563, 827.66, 763.777, 7, 3533
564, 825.92, 762.315, 8, 3539
565, 830.76, 767.273, 6, 3578
566, 832.08, 765.753, 7, 3546
567, 833.51, 762.594, 11, 3523
568, 832.98, 765.289, 7, 3540
569, 830.13, 761.337, 6, 3486
570, 830.69, 763.578, 5, 3508
571, 834.13, 764.461, 6, 3528
572, 830.78, 764.311, 6, 3527
573, 830.71, 764.761, 5, 3502
574, 831.56, 763.154, 6, 3537
575, 829.72, 768.118, 2, 3575
576, 829.11, 765.57, 10, 3566
577, 830.26, 763.131, 4, 3536
578, 833.44, 766.614, 1, 3564
579, 831.71, 763.844, 6, 3543
580, 830.39, 765.306, 8, 3526
581, 830.85, 765.27, 8, 3553
582, 834.08, 762.618, 1, 3473
583, 831.69, 767.062, 4, 3561
584, 833.66, 766.159, 6, 3536
585, 1063.38, 1258.2, 12, 7162
586, 1053.26, 1258.19, 3, 7164
587, 1063.55, 1252.62, 3, 7165
588, 1075.15, 1290.33, 4, 7172
589, 1066.57, 1261.99, 1, 7163
590, 829.86, 766.182, 4, 3509
591, 829.47, 765.06, 7, 3526
592, 829.28, 762.145, 5, 3513
593, 829.83, 763.412, 3, 3525
594, 831.68, 765.359, 7, 3534
595, 833.1, 764.09, 1, 3576
596, 831.07, 766.623, 6, 3526
597, 828.84, 762.582, 7, 3523
598, 830.44, 761.829, 7, 3543
599, 827.12, 761.068, 5, 3528
600, 828.12, 763.051, 7, 3518
601, 831.05, 763.064, 8, 3490
602, 831.84, 763.996, 4, 3492
603, 832.2, 762.005, 4, 3536
604, 828.58, 763.601, 6, 3485
605, 834.8, 769.182, 6, 3574
606, 834.28, 764.686, 7, 3553
607, 832.22, 765.505, 6, 3590
608, 829.74, 766.565, 2, 3546
609, 829.72, 766.642, 2, 3533
610, 828.04, 763.029, 3, 3533
611, 832.74, 762.87, 6, 3542
612, 831.21, 766.718, 9, 3594
613, 832.34, 762.531, 3, 3559
614, 829.96, 764.139, 2, 3507
615, 832.31, 763.152, 6, 3516
616, 833.99, 767.437, 15, 3593
617, 831.37, 764.415, 6, 3524
618, 831.12, 765.666, 10, 3539
619, 833.29, 764.228, 7, 3496
620, 972.88, 965.334, 3, 4391
621, 980.03, 957.841, 7, 4377
622, 969.66, 958.519, 3, 4551
623, 969.97, 962.794, 12, 4412
624, 974.08, 958.849, 2, 4333
625, 832.93, 762.862, 3, 3527
626, 832.55, 764.977, 6, 3539
627, 831.01, 763.809, 5, 3506
628, 831.74, 763.306, 5, 3523
629, 828.69, 764.221, 10, 3518
630, 828.73, 764.792, 4, 3518
631, 830.1, 765.525, 4, 3520
632, 829.57, 763.192, 3, 3534
633, 830.19, 765.355, 9, 3549
634, 830.68, 762.953, 8, 3534
635, 834.62, 767.033, 3, 3541
636, 836.13, 765.259, 10, 3534
637, 830.66, 760.673, 8, 3543
638, 835.56, 764.155, 7, 3527
639, 832.57, 760.376, 6, 3512
640, 834.02, 763.74, 9, 3458
641, 833.04, 760.624, 1, 3545
642, 830.71, 766.438, 9, 3561
643, 828.22, 763.304, 5, 3529
644, 832.26, 765.978, 5, 3526
645, 834.32, 762.24, 1, 3548
646, 833.49, 766.1, 7, 3537
647, 830.12, 760.443, 4, 3492
648, 832.3, 763.068, 7, 3489
649, 833.41, 766.927, 13, 3553
650, 832.63, 764.649, 3, 3561
651, 829.57, 762.823, 8, 3564
652, 831.55, 762.101, 3, 3536
653, 831.21, 767.099, 3, 3553
654, 833.55, 762.554, 2, 3566
655, 1024.48, 980.064, 7, 3984
656, 1013.8, 974.289, 4, 4055
657, 1014.88, 971.996, 3, 3975
658, 1022.44, 987.113, 5, 4102
659, 1024.31, 985.755, 4, 4143
660, 785.49, 749.599, 5, 3484
661, 787.12, 756.882, 2, 3486
662, 780.54, 750.917, 1, 3477
663, 778.1, 750.638, 8, 3426
664, 774.24, 749.033, 2, 3518
665, 778.28, 746.104, 4, 3472
666, 785.57, 757.6, 3, 3493
667, 782.37, 756.676, 3, 3400
668, 779.12, 753.42, 7, 3530
669, 780.2, 748.64, 7, 3458
670, 790.57, 755.038, 1, 3471
671, 781.07, 745.769, 10, 3509
672, 782.54, 757.913, 4, 3550
673, 782.57, 752.14, 1, 3465
674, 777.48, 749.503, 10, 3439
675, 780.16, 750.169, 1, 3448
676, 786.98, 753.176, 4, 3431
677, 779.95, 748.421, 8, 3425
678, 784.29, 752.798, 1, 3510
679, 779.22, 750.112, 4, 3494
680, 781.45, 754.027, 4, 3388
681, 788.53, 757.532, 3, 3523
682, 784.81, 750.554, 2, 3438
683, 787.46, 759.278, 5, 3496
684, 780.45, 749.665, 7, 3474
685, 785.04, 748.032, 2, 3393
686, 783.49, 746.643, 1, 3430
687, 788.01, 755.64, 6, 3528
688, 787.57, 751.781, 2, 3441
689, 789.66, 752.852, 3, 3460
690, 766.26, 742.26, 7, 3399
691, 767.46, 743.831, 5, 3467
692, 772.59, 745.695, 6, 3427
693, 765.13, 735.773, 5, 3372
694, 766.32, 743.785, 1, 3356
695, 779.16, 748.387, 6, 3541
696, 788.47, 755.067, 3, 3461
697, 780.5, 751.069, 8, 3503
698, 778.56, 754.395, 8, 3431
699, 779.2, 753.354, 5, 3510
700, 779.27, 748.333, 1, 3405
701, 784.98, 754.8, 4, 3522
702, 786.83, 750.062, 9, 3485
703, 781.61, 747.792, 7, 3489
704, 779.64, 746.987, 4, 3488
705, 791.94, 758.719, 4, 3504
706, 787.31, 753.801, 3, 3436
707, 781.45, 747.442, 6, 3318
708, 782.43, 753.663, 10, 3489
709, 781.69, 748.625, 1, 3408
710, 791.11, 757.565, 3, 3511
711, 793.41, 755.303, 5, 3526
712, 781.77, 748.735, 1, 3448
713, 783.78, 749.998, 3, 3442
714, 785.04, 749.009, 6, 3481
715, 788.29, 751.202, 6, 3478
716, 785.77, 744.684, 3, 3496
717, 786.16, 746.242, 5, 3520
718, 783.27, 752.364, 6, 3500
719, 786.72, 753.434, 7, 3465
720, 778.61, 749.672, 1, 3407
721, 781.19, 748.018, 6, 3455
722, 780.35, 753.115, 6, 3487
723, 787.4, 754.718, 4, 3505
724, 789.78, 752.247, 4, 3451
725, 772.42, 742.765, 6, 3403
726, 770.22, 746.652, 2, 3524
727, 770.2, 745.922, 10, 3463
