point, mean, stddev, min, max
110, 702.75, 591.727, 17, 3093
111, 727.32, 597.155, 29, 3123
112, 716.1, 594.595, 21, 3102
113, 727.73, 594.803, 21, 3088
114, 729.83, 597.898, 31, 3137
115, 739.26, 598.126, 31, 3127
116, 726.28, 596.462, 32, 3113
117, 712.57, 594.387, 21, 3073
118, 723.73, 597.439, 22, 3119
119, 718.49, 592.507, 22, 3089
120, 716.17, 596.605, 23, 3118
121, 716.04, 593.914, 15, 3106
122, 710.66, 593.315, 22, 3088
123, 713.72, 594.842, 22, 3105
124, 710.25, 593.944, 25, 3079
125, 708.47, 592.118, 24, 3106
126, 737.57, 598.571, 28, 3122
127, 719.77, 594.767, 26, 3089
128, 704.05, 590.595, 28, 3072
129, 715.44, 592.698, 20, 3083
130, 701.43, 593.584, 27, 3120
131, 717.86, 595.747, 31, 3083
132, 710.33, 593.7, 27, 3076
133, 731.06, 598.539, 13, 3133
134, 699.49, 593.707, 19, 3098
135, 722.61, 594.34, 27, 3111
136, 718.6, 593.877, 25, 3096
137, 727.35, 595.624, 26, 3119
138, 729.83, 597.058, 24, 3122
139, 728.72, 597.266, 27, 3118
140, 730.24, 596.574, 27, 3110
141, 729.05, 598.914, 27, 3096
142, 713.57, 592.955, 26, 3097
143, 741.26, 597.44, 30, 3121
144, 732.35, 597.255, 33, 3128
145, 734.49, 599.298, 28, 3135
146, 715.03, 594.47, 23, 3107
147, 733.42, 598.641, 27, 3144
148, 720.32, 594.473, 28, 3101
149, 718.6, 596.139, 37, 3108
150, 713.09, 595.094, 25, 3095
151, 709.42, 593.587, 28, 3113
152, 722.36, 595.194, 21, 3115
153, 701.26, 592.857, 19, 3055
154, 733.32, 598.751, 38, 3125
155, 726.11, 595.07, 18, 3101
156, 728.85, 594.716, 22, 3107
157, 728.04, 595.793, 24, 3118
158, 728.84, 598.677, 33, 3142
159, 719.23, 596.045, 13, 3096
160, 716.28, 593.964, 23, 3091
161, 704.54, 594.137, 25, 3072
162, 730.58, 598.178, 38, 3123
163, 715.07, 594.364, 23, 3083
164, 717.64, 594.383, 19, 3110
165, 704.81, 592.797, 14, 3076
166, 696.13, 591.472, 25, 3061
167, 716.39, 596.701, 28, 3087
168, 726.45, 597.408, 27, 3094
169, 724, 595.131, 27, 3085
170, 720.3, 594.808, 26, 3119
171, 719.23, 594.814, 28, 3112
172, 724.24, 595.344, 19, 3096
173, 723.02, 594.984, 20, 3098
174, 718.09, 595.119, 27, 3106
175, 732.07, 596.535, 28, 3128
176, 718.15, 595.847, 22, 3119
177, 730.72, 596.882, 25, 3119
178, 711.94, 595.897, 15, 3120
179, 710.1, 592.738, 17, 3114
180, 736.91, 600.745, 28, 3126
181, 719.87, 595.794, 24, 3120
182, 720.13, 595.816, 26, 3093
183, 723.34, 597.419, 25, 3104
184, 728.73, 597.249, 18, 3118
185, 726.07, 596.903, 32, 3112
186, 714.66, 594.353, 18, 3099
187, 713.55, 592.547, 25, 3105
188, 728.32, 595.136, 27, 3118
189, 704.99, 590.558, 21, 3086
190, 727.69, 597.159, 24, 3101
191, 710.68, 592.262, 22, 3102
192, 718.38, 595.306, 22, 3103
193, 731.15, 596.416, 33, 3111
194, 705.41, 594.96, 29, 3083
195, 695.18, 592.691, 26, 3094
196, 713.4, 594.237, 22, 3095
197, 730.4, 596.598, 23, 3121
198, 717.52, 595.356, 19, 3098
199, 723.32, 597.444, 26, 3132
200, 730.96, 597.7, 20, 3120
201, 724.06, 597.663, 27, 3128
202, 730.88, 596.459, 27, 3129
203, 713.17, 591.147, 25, 3082
204, 725.13, 597.76, 22, 3140
205, 734.11, 597.179, 24, 3126
206, 720.92, 594.776, 31, 3123
207, 726.53, 596.229, 27, 3112
208, 722.15, 598.026, 18, 3110
209, 734.98, 595.812, 23, 3124
210, 735.66, 597.686, 28, 3129
211, 714.93, 593.944, 24, 3096
212, 735.93, 597.95, 24, 3119
213, 729.34, 596.874, 30, 3096
214, 720.99, 597.109, 30, 3111
215, 719.13, 595.016, 29, 3108
216, 721.52, 596.039, 32, 3120
217, 702.44, 592.876, 24, 3080
218, 712.97, 594.273, 27, 3099
219, 733.34, 596.21, 23, 3125
220, 685.78, 590.448, 30, 3084
221, 717.92, 594.352, 24, 3104
222, 722.26, 593.689, 28, 3098
223, 712.96, 595.226, 25, 3097
224, 705.9, 596.027, 25, 3099
225, 735.88, 597.554, 22, 3139
226, 711.85, 594.875, 19, 3120
227, 749.61, 600.15, 27, 3146
228, 713, 592.531, 20, 3087
229, 718.82, 594.523, 29, 3122
230, 712, 594.037, 26, 3085
231, 713.69, 593.942, 19, 3114
232, 719.55, 595.343, 21, 3107
233, 726.15, 597.685, 30, 3104
234, 715.79, 594.659, 22, 3114
235, 710.49, 593.034, 25, 3087
236, 727.82, 596.791, 31, 3122
237, 725.41, 595.271, 21, 3123
238, 735.2, 596.274, 29, 3136
239, 725.6, 595.985, 23, 3124
240, 698.1, 591.68, 16, 3081
241, 719.7, 594.917, 21, 3106
242, 725.85, 595.332, 18, 3103
243, 740.32, 598.581, 34, 3130
244, 735.44, 598.449, 33, 3137
245, 716.89, 595.201, 21, 3114
246, 718.65, 594.83, 22, 3119
247, 724.47, 595.552, 25, 3136
248, 715.67, 593.653, 32, 3094
249, 737.78, 597.332, 18, 3136
250, 713.41, 597.918, 22, 3121
251, 711.36, 592.276, 26, 3119
252, 712.59, 591.821, 22, 3082
253, 702.74, 591.407, 29, 3082
254, 741.5, 596.437, 26, 3108
255, 709.75, 594.041, 20, 3108
256, 723.13, 597.956, 21, 3105
257, 723.51, 596.691, 25, 3123
258, 718.67, 595.248, 23, 3109
259, 718.12, 593.723, 22, 3105
260, 724.48, 594.034, 32, 3115
261, 726.4, 597.702, 26, 3116
262, 713.3, 593.832, 20, 3089
263, 725.19, 595.932, 31, 3121
264, 728.77, 596.704, 31, 3108
265, 715.69, 594.66, 22, 3104
266, 704.66, 594.552, 20, 3093
267, 728, 594.908, 28, 3095
268, 707.09, 591.923, 16, 3072
269, 711.69, 595.257, 25, 3109
270, 714.92, 591.981, 17, 3100
271, 702.52, 591.665, 25, 3099
272, 727.73, 594.673, 24, 3094
273, 726.17, 597.558, 31, 3106
274, 731.84, 596.401, 27, 3121
275, 723.69, 595.128, 21, 3109
276, 712.17, 591.473, 26, 3087
277, 725.15, 596.372, 16, 3108
278, 726.43, 595.929, 27, 3108
279, 704.52, 593.15, 21, 3095
280, 727.15, 595.851, 30, 3112
281, 725.2, 594.399, 24, 3078
282, 737.03, 598.35, 34, 3142
283, 722, 597.015, 26, 3098
284, 716.76, 595.032, 28, 3104
285, 716.69, 593.821, 27, 3101
286, 714.35, 595.141, 21, 3100
287, 729.8, 596.45, 30, 3122
288, 718.52, 595.057, 35, 3100
289, 715.4, 595.217, 16, 3109
290, 719.83, 594.149, 26, 3110
291, 728.02, 594.786, 18, 3091
292, 735.52, 595.922, 26, 3120
293, 725.02, 594.786, 27, 3109
294, 709.32, 593.588, 25, 3088
295, 714.03, 593.632, 30, 3102
296, 725.16, 593.787, 25, 3104
297, 700.5, 592.285, 22, 3090
298, 722.41, 595.427, 28, 3126
299, 733.38, 596.201, 30, 3087
300, 718.88, 594.84, 30, 3103
301, 703.21, 593.165, 26, 3064
302, 715.51, 594.673, 22, 3089
303, 729.86, 596.195, 22, 3143
304, 718.4, 594.764, 27, 3099
305, 720.22, 594.441, 27, 3106
306, 719.52, 595.705, 22, 3103
307, 720.95, 593.46, 32, 3092
308, 710.34, 594.171, 23, 3088
309, 701.39, 591.16, 22, 3057
310, 701.41, 593.604, 14, 3102
311, 730.31, 594.194, 27, 3089
312, 727.32, 596.076, 23, 3110
313, 727.53, 595.944, 26, 3133
314, 705.76, 595.964, 27, 3106
315, 731.05, 597.159, 16, 3105
316, 727.25, 596.938, 23, 3097
317, 717.2, 594.774, 28, 3124
318, 689.4, 586.328, 22, 3084
319, 721.97, 594.62, 28, 3108
320, 690.11, 588.398, 20, 3084
321, 695.82, 590.776, 26, 3056
322, 713.49, 593.378, 18, 3097
323, 712.59, 592.956, 26, 3079
324, 736.47, 598.764, 27, 3137
325, 706.94, 593.154, 15, 3083
326, 697.56, 591.422, 22, 3052
327, 698.32, 591.041, 21, 3072
328, 724.05, 597.441, 17, 3125
329, 737.09, 598.163, 26, 3135
330, 730.12, 596.947, 22, 3123
331, 724.7, 597.213, 29, 3123
332, 729.24, 597.031, 20, 3141
333, 723.68, 595.966, 25, 3101
334, 723.59, 597.072, 26, 3111
335, 703.81, 593.031, 26, 3080
336, 715.59, 595.171, 22, 3097
337, 705.83, 591.2, 18, 3077
338, 744.87, 600.376, 32, 3135
339, 725.66, 595.404, 27, 3113
340, 700.49, 592.198, 24, 3077
341, 730.96, 597.113, 33, 3123
342, 732.79, 597.259, 30, 3118
343, 713.55, 591.782, 31, 3072
344, 721.34, 594.727, 23, 3111
345, 724.12, 598.929, 28, 3125
346, 729.66, 598.523, 29, 3141
347, 724.71, 597.388, 24, 3124
348, 749.7, 598.809, 32, 3141
349, 716.96, 593.12, 31, 3107
350, 728.55, 595.761, 29, 3109
351, 715.57, 595.807, 28, 3105
352, 724.18, 594.491, 28, 3114
353, 709.73, 593.163, 32, 3065
354, 725.37, 596.034, 20, 3101
355, 698.3, 592.473, 24, 3083
356, 731.65, 596.833, 31, 3106
357, 717.88, 593.883, 28, 3106
358, 723.01, 595.707, 24, 3120
359, 715.11, 595.315, 25, 3118
360, 735.14, 596.41, 29, 3109
361, 740.38, 598.013, 23, 3116
362, 738.25, 600.22, 23, 3123
363, 731.61, 597.969, 25, 3137
364, 732.22, 597.064, 21, 3120
365, 714.98, 593.247, 33, 3087
366, 715.84, 594.302, 22, 3074
367, 723.85, 598.444, 26, 3104
368, 734.06, 600.176, 25, 3151
369, 732.08, 598.358, 24, 3144
370, 724.85, 596.012, 28, 3110
371, 708.07, 592.097, 24, 3078
372, 702.45, 592.13, 27, 3096
373, 715.04, 594.274, 27, 3092
374, 731.05, 594.745, 30, 3106
375, 732.52, 596.813, 25, 3129
376, 701.63, 592.01, 17, 3090
377, 735.7, 597.642, 24, 3106
378, 714.43, 595.277, 15, 3101
379, 732.6, 595.059, 36, 3112
380, 712.36, 593.819, 28, 3092
381, 719.19, 595.649, 32, 3101
382, 720.08, 594.421, 27, 3098
383, 736.8, 597.402, 28, 3126
384, 705.57, 595.187, 22, 3107
385, 721.87, 594.45, 24, 3106
386, 699.93, 592.983, 29, 3078
387, 734.15, 597.506, 19, 3110
388, 705.32, 594.142, 19, 3087
389, 703.27, 594.752, 27, 3102
390, 727.33, 596.124, 29, 3109
391, 724.73, 597.565, 19, 3119
392, 717.86, 595.77, 21, 3101
393, 720.17, 595.836, 24, 3116
394, 705.32, 593.629, 25, 3095
395, 725.56, 594.831, 26, 3088
396, 711.11, 592.666, 19, 3095
397, 728.22, 596.959, 19, 3127
398, 726.2, 596.578, 24, 3129
399, 706.24, 592.979, 24, 3104
400, 725.31, 596.785, 24, 3138
401, 723.5, 596.226, 20, 3116
402, 714.03, 597.438, 29, 3132
403, 721.08, 595.022, 22, 3102
404, 716.71, 593.987, 15, 3095
405, 711.04, 593.738, 24, 3117
406, 717.34, 594.494, 19, 3107
407, 722.59, 595.059, 27, 3107
408, 725.59, 594.999, 17, 3117
409, 722.15, 594.559, 33, 3105
410, 710.54, 595.82, 25, 3084
411, 730.3, 598.413, 30, 3101
412, 717.93, 594.701, 26, 3116
413, 723.63, 598.566, 29, 3085
414, 712.28, 596.704, 28, 3107
415, 707.78, 593.647, 17, 3089
416, 716.46, 594.621, 28, 3087
417, 723.2, 596.196, 25, 3108
418, 724.46, 592.708, 30, 3095
419, 722.93, 595.99, 19, 3119
420, 711.89, 593.536, 22, 3085
421, 724.75, 598.165, 27, 3111
422, 713.6, 596.876, 24, 3117
423, 729.91, 596.999, 27, 3116
424, 722.26, 596.695, 26, 3107
425, 716.08, 594.298, 25, 3104
426, 726.43, 595.873, 26, 3131
427, 710.72, 595.378, 30, 3104
428, 725.82, 594.089, 33, 3084
429, 727.38, 595.333, 28, 3109
430, 722.62, 597.571, 23, 3107
431, 730.77, 595.607, 28, 3125
432, 713.94, 592.684, 30, 3098
433, 718.87, 597.088, 21, 3103
434, 725.55, 593.349, 28, 3108
435, 698.85, 593.89, 27, 3082
436, 734.89, 598.537, 31, 3116
437, 716.62, 593.436, 22, 3103
438, 726.35, 595.199, 27, 3096
439, 696.17, 589.897, 27, 3051
440, 726.46, 596.637, 21, 3102
441, 733.47, 596.545, 22, 3123
442, 716.05, 595.396, 22, 3106
443, 718.38, 594.591, 25, 3129
444, 736.71, 598.103, 27, 3114
445, 709.87, 594.665, 19, 3070
446, 734.75, 597.153, 33, 3145
447, 718.31, 596.406, 29, 3133
448, 728.3, 597.386, 22, 3125
449, 718.82, 594.376, 24, 3116
450, 736.98, 596.326, 31, 3119
451, 748.16, 598.711, 33, 3135
452, 714.69, 594.47, 27, 3109
453, 711.21, 593.463, 20, 3092
454, 727.53, 598.114, 28, 3107
455, 714.78, 593.008, 27, 3092
456, 707.15, 594.624, 18, 3116
457, 737.94, 597.435, 26, 3131
458, 728.31, 596.405, 21, 3085
459, 723.55, 596.856, 25, 3115
460, 718.49, 594.991, 18, 3084
461, 724.8, 596.399, 30, 3128
462, 717.97, 593.71, 25, 3096
463, 717.58, 596.649, 25, 3127
464, 717.06, 596.538, 20, 3115
465, 708.69, 593.185, 26, 3062
466, 713.2, 594.904, 24, 3086
467, 717.38, 596.844, 20, 3111
468, 728.16, 596.301, 21, 3088
469, 697.75, 593.308, 19, 3083
470, 719.49, 594.432, 30, 3088
471, 721.06, 596.421, 15, 3092
472, 732.02, 595.315, 23, 3135
473, 701.5, 590.397, 27, 3075
474, 715.87, 594.221, 25, 3104
475, 726.61, 598.328, 26, 3121
476, 724.38, 596.764, 27, 3099
477, 715.99, 595.529, 16, 3120
478, 714.44, 592.94, 30, 3088
479, 718.33, 593.903, 20, 3115
480, 719.87, 593.101, 28, 3101
481, 734.78, 597.504, 35, 3129
482, 722.97, 595.868, 33, 3115
483, 716.49, 595.716, 30, 3104
484, 733.61, 596.679, 30, 3109
485, 711.6, 593.954, 32, 3082
486, 712.87, 595.651, 17, 3107
487, 727.54, 594.797, 28, 3100
488, 730.01, 597.09, 37, 3094
489, 722.65, 597.024, 29, 3130
490, 724.94, 596.27, 22, 3109
491, 720.12, 594.822, 31, 3115
492, 723.23, 595.663, 24, 3109
493, 740.88, 598.451, 22, 3128
494, 710.18, 594.128, 21, 3105
495, 724.98, 595.944, 29, 3090
496, 708.48, 591.662, 26, 3073
497, 715.79, 593.752, 27, 3094
498, 718.07, 596.39, 20, 3121
499, 714.63, 593.161, 20, 3108
