point, mean, stddev, min, max
165, 27582.7, 16588.6, 1584, 76180
166, 27697.4, 20815.1, 1243, 137471
167, 28781.1, 21416, 2444, 113923
168, 26645.5, 17241.1, 2253, 70703
169, 29868.6, 19780.1, 1356, 88740
170, 26472, 17276, 2475, 59771
171, 26622.6, 18874.5, 1980, 94259
172, 28737.9, 20620.2, 1092, 91926
173, 27390.9, 19110.9, 1913, 81766
174, 28603, 19523.6, 1679, 108764
175, 26385.1, 16827.9, 1763, 80246
176, 30273.2, 19230.9, 879, 89539
177, 28062.6, 19547.2, 2029, 101593
178, 27536.4, 18815, 1178, 83370
179, 28764.8, 19730.8, 1769, 95462
180, 31686.7, 23634.1, 1864, 126469
181, 29842.7, 20145.1, 1990, 110074
182, 28139.2, 20230, 3012, 102804
183, 26195.1, 18272, 1899, 72550
184, 27335.4, 19689.6, 1391, 120359
185, 28318.1, 18132.5, 1316, 84534
186, 28303.5, 19648.3, 2201, 92633
187, 27261.6, 17701, 2154, 78252
188, 29886, 19247.5, 2264, 100595
189, 29006.6, 19213.2, 1675, 94605
190, 30445.6, 20069.2, 1686, 94573
191, 26985.9, 16426.2, 2672, 72414
192, 28744.2, 18568.6, 2671, 113767
193, 29007.6, 20645.7, 2161, 114961
194, 28986.7, 18614.8, 2673, 86611
195, 31177.1, 22128.6, 2585, 105563
196, 27915.6, 18749.7, 917, 93079
197, 27958.4, 19160.2, 2029, 113791
198, 29897.6, 18838.5, 1832, 79640
199, 27163.5, 17716, 2115, 80936
200, 29086.9, 19159.2, 1306, 74009
201, 30819.1, 21847.9, 2290, 137304
202, 29731.7, 23151.5, 2251, 126126
203, 29397.4, 19707.9, 396, 116557
204, 27687.9, 19655.8, 2165, 93750
205, 28908.1, 19319.9, 1770, 103628
206, 29036.2, 21248.9, 2102, 94554
207, 29881.4, 18215.1, 1733, 82546
208, 28704, 19004.7, 1653, 75889
209, 30035.4, 20227.9, 1634, 116803
210, 28020.6, 18006.2, 2100, 70385
211, 30194.7, 18602.8, 1487, 69677
212, 26366.6, 17571.8, 2232, 76449
213, 25827.7, 17932.8, 2132, 69204
214, 30178.9, 20174.3, 2657, 92095
215, 26196, 17964.2, 2195, 74933
216, 27145.6, 19031.6, 2003, 80239
217, 27965.8, 17133.9, 1319, 84929
218, 30208.5, 21999.1, 1072, 117299
219, 27861.5, 20290.9, 2389, 90953
220, 29478.8, 27280.2, 1931, 207218
221, 27389.2, 19480.7, 2041, 92439
222, 30726.1, 23979.1, 2638, 138293
223, 26710.5, 19647.9, 2238, 113607
224, 26890.4, 18076.1, 1651, 70154
225, 28748.7, 16170.7, 2608, 67910
226, 28593.7, 20110.3, 1180, 85868
227, 27741.3, 19662.5, 1920, 89175
228, 28427.7, 17821.9, 2554, 76296
229, 29420.5, 19145.4, 3388, 98451
230, 26874.7, 16656.4, 2217, 72578
231, 28691.5, 16541.4, 2041, 70621
232, 28848.6, 19058.4, 2566, 81261
233, 27871.3, 19190.5, 2031, 100733
234, 27580.5, 18953.1, 767, 101073
235, 26812.1, 17350.8, 2707, 66444
236, 28218.2, 16851.1, 2187, 90307
237, 28461.4, 18251.1, 2132, 105343
238, 27705.4, 18119.7, 2189, 85020
239, 27070.8, 18700.7, 2447, 93589
240, 27660.7, 17234.1, 1557, 69736
241, 27728.8, 18015.3, 1378, 91675
242, 29647.9, 17974.5, 1794, 86658
243, 28306.7, 19401.7, 1913, 109467
244, 28021.2, 16553.4, 2114, 66678
245, 27636.1, 20554.2, 2102, 87566
246, 26460.4, 18158, 2072, 91812
247, 28823.9, 17873.8, 1963, 68357
248, 27330.9, 17055.5, 1686, 87974
249, 26799.7, 17978.6, 1739, 67018
250, 27722.4, 17853.2, 1634, 69204
251, 26549.6, 19293.3, 988, 109916
252, 26624.1, 19555.6, 2044, 97679
253, 27693.8, 16290.9, 1250, 68994
254, 28915.2, 20161.7, 2214, 94145
255, 27623.7, 17222.7, 1922, 83198
256, 28109.9, 20285.2, 1879, 105744
257, 29404.5, 17579.9, 1482, 78792
258, 29686.3, 19933.1, 2074, 114700
259, 27099.3, 19079.3, 2124, 78723
260, 27922.8, 19279.4, 2122, 97237
261, 30460.6, 21759.9, 1094, 116298
262, 28016.5, 17882.2, 916, 73017
263, 29648.6, 19635.7, 2250, 100472
264, 26425.3, 18745, 1989, 68715
265, 27553.4, 18468.1, 2463, 67043
266, 29195.6, 18865.3, 2539, 94244
267, 25979, 17678.4, 2335, 75494
268, 27503.3, 18890, 2691, 138106
269, 27039.4, 17495.3, 1781, 72589
270, 27639.4, 18985.4, 2676, 122087
271, 26149.2, 17704.6, 2212, 76867
272, 28958.6, 18675.7, 1937, 95283
273, 26875.9, 17449, 1973, 64932
274, 27093.1, 16676.3, 1962, 77858
275, 24951.3, 16578, 1764, 71018
276, 27744.3, 18640.9, 1141, 73002
277, 29456.1, 21303.8, 2363, 125398
278, 30118.4, 21567.9, 1950, 109243
279, 26862.7, 21535.5, 2958, 119721
280, 27036.9, 19380.4, 1904, 81523
281, 29902.2, 18238.7, 1679, 78448
282, 27161.1, 17910.3, 1519, 78137
283, 28743.8, 19493.5, 1877, 123834
284, 29039.3, 17471.4, 2121, 93600
285, 26535.5, 20053.8, 1520, 117318
286, 28666.9, 19838.3, 1513, 96280
287, 28212.3, 19052.6, 1160, 78777
288, 27312.8, 18328.9, 1673, 71341
289, 28616.1, 17494.2, 1224, 91244
290, 27158.6, 19887.3, 1654, 90013
291, 27501, 18841.1, 1616, 99351
292, 27959.6, 19767.7, 2292, 101726
293, 27936.1, 19320.4, 1236, 88673
294, 28742.8, 21450.5, 1143, 115463
295, 28964.8, 18744.1, 1107, 81470
296, 27837.5, 18559.6, 1924, 84696
297, 29502.9, 19800.5, 1221, 93613
298, 27133.3, 18150.2, 2818, 70471
299, 27652.8, 16982.7, 2727, 74091
300, 27821.8, 18024.4, 2162, 86890
301, 30119.9, 20676.5, 2532, 102397
302, 28744.5, 16716.6, 2043, 81380
303, 30604.2, 21108.3, 1392, 102449
304, 28266.3, 19824.5, 1679, 87964
305, 27705.8, 18282.2, 2493, 91561
306, 27279.3, 16489.5, 1391, 62646
307, 28941.5, 17528.1, 2316, 84562
308, 25625.8, 20516.2, 1758, 139989
309, 29770.8, 20108, 2861, 120251
310, 25402.9, 17795.6, 1608, 70239
311, 31530.4, 20617.4, 2037, 111091
312, 29916.5, 19104, 784, 88483
313, 29053.4, 18695.6, 2545, 81903
314, 26858.6, 18463.9, 2964, 97816
315, 27477.2, 16828.8, 1912, 77517
316, 30233.1, 20146.8, 2127, 131544
317, 26174, 17911.3, 1872, 75758
318, 26774.6, 18090.2, 1966, 76950
319, 26882.4, 17556.7, 2143, 68302
320, 30069, 23411.6, 2737, 132945
321, 27044.1, 17642.8, 1365, 69003
322, 28389.2, 20888.3, 2213, 145185
323, 28241.9, 18967.4, 1247, 77513
324, 27643.5, 19639, 1764, 86825
325, 26868.8, 18572.2, 2522, 121341
326, 30179.9, 21158.7, 2506, 140136
327, 26332.4, 14438.5, 2452, 60524
328, 27615.8, 16616.3, 1792, 69624
329, 30814.3, 23317, 939, 164907
330, 29166.5, 20979.5, 1709, 124002
331, 30589.5, 19713.6, 2175, 86994
332, 26507.2, 17634.8, 2358, 75823
333, 30116.7, 22084.2, 1631, 132226
334, 30589.1, 18457.1, 2095, 73073
335, 30029.7, 20938.6, 1969, 94387
336, 29432.5, 22973.7, 1658, 133774
337, 27511.3, 16955.5, 2313, 66655
338, 28178.9, 17231, 1149, 71039
339, 27596.2, 20083.7, 1221, 117877
340, 28937.4, 19595.3, 2300, 106923
341, 27943.8, 17799.9, 1482, 86926
342, 28267.7, 19646.5, 2297, 83933
343, 28639.3, 16644.5, 2282, 71883
344, 28421.1, 22218, 1530, 168054
345, 28441.6, 17963.4, 2054, 79472
346, 28940.9, 17529.3, 1891, 73547
347, 29123.6, 26077, 2457, 161253
348, 26692.7, 20411.6, 1876, 114685
349, 29663.9, 20339.5, 2105, 94720
350, 25539, 18771.3, 2311, 92970
351, 28193.8, 20245.1, 1745, 108342
352, 28656.5, 20979.5, 1637, 106243
353, 28477.2, 18581.7, 1842, 70894
354, 29641, 19201.8, 2033, 77050
355, 28140, 19796.3, 760, 83157
356, 29970.4, 21482.2, 1505, 121581
357, 29992.2, 21277.3, 2132, 120846
358, 29804, 18396.8, 2019, 82333
359, 28366.8, 19320, 1853, 117879
360, 28826.6, 17630.2, 1444, 78131
361, 27485.1, 18211.2, 1615, 80938
362, 27039.2, 19504.6, 2625, 118811
363, 27986.5, 19868.1, 2247, 114915
364, 28514.8, 18975.5, 1980, 91857
365, 28832, 18349.8, 2387, 77539
366, 28586.1, 16412.3, 1762, 83300
367, 29530, 19667.2, 1659, 102547
368, 28874.3, 19361.6, 1616, 80048
369, 26273.9, 18232.9, 2043, 85291
370, 30799.6, 20232.7, 2412, 113527
371, 27034.5, 17401.4, 2191, 68188
372, 26762.7, 20206.2, 2091, 122065
373, 27730.5, 18833, 1916, 81766
374, 27136.4, 18509.8, 2005, 95600
375, 28972.9, 19947.6, 1870, 98886
376, 29651.6, 19977.5, 1705, 103557
377, 29461.9, 22372, 1917, 160493
378, 28623.8, 18986.6, 1996, 107158
379, 29033.6, 23936.2, 2001, 176553
380, 30070.1, 22079.7, 1495, 140554
381, 27026.5, 18151, 2457, 95467
382, 28047.1, 20188.2, 2849, 96248
383, 29246.8, 19211.6, 1876, 74378
384, 29893.8, 24984.8, 1008, 171922
385, 29217.8, 25953, 1114, 180837
386, 31861.3, 20536.7, 2553, 114195
387, 29003.9, 19047.4, 1356, 74573
388, 31124.4, 23837.6, 2098, 168479
389, 30266.5, 23268, 1684, 181840
390, 28030.3, 19753.1, 1833, 102304
391, 27447.3, 20023, 1831, 89153
392, 28905.2, 23798.6, 2700, 175824
393, 28432.7, 18786.8, 1946, 81352
394, 29966.8, 22542.7, 1670, 150166
395, 30716.5, 24399.8, 1522, 162576
396, 28341.6, 18900.7, 1404, 106777
397, 28301, 21703.6, 1214, 115572
398, 32100.3, 25283.9, 1952, 177943
399, 25399.1, 16524.9, 3021, 63950
400, 27779.6, 17118.2, 1236, 77359
401, 28011.7, 21486.1, 926, 154180
402, 27050.8, 17619.3, 2154, 78271
403, 30246.3, 26192.7, 1111, 176384
404, 26456.3, 18181.7, 1441, 85266
405, 27506.4, 19960.6, 2235, 89912
406, 31075, 20172.4, 969, 131816
407, 31009.8, 18845.4, 2084, 109554
408, 28249.9, 19641.2, 1554, 110459
409, 29085.5, 20542, 2108, 84184
410, 27461.9, 16952.4, 1798, 67407
411, 28199.9, 16632.3, 2043, 86150
412, 26988.4, 18231.7, 2161, 78659
413, 29118.3, 19881, 1274, 80068
414, 29210.4, 18853.8, 2787, 96338
415, 28814.1, 19331.6, 3002, 106875
416, 27841.1, 20452.1, 1077, 108178
417, 29077.7, 20748.6, 3096, 144299
418, 28638.4, 18573.3, 2076, 99449
419, 28442.8, 19281.1, 2804, 96887
420, 29149.4, 20875.8, 1903, 105452
421, 31638.8, 19633.7, 2833, 124730
422, 29309.7, 20931.1, 2730, 121132
423, 30566, 19555.5, 2455, 97004
424, 28212.6, 18333.5, 1604, 102107
425, 26314.4, 17841.8, 1092, 76649
426, 28277.8, 19074.7, 1945, 84222
427, 28461.4, 19731.6, 2316, 78389
428, 28050.7, 20265.9, 2218, 91656
429, 28413.6, 20641.3, 1670, 116415
430, 30097.7, 21557.4, 2677, 94526
431, 27800.4, 20983.8, 1785, 81943
432, 29295.2, 19339.3, 1268, 97012
433, 26477.8, 20338, 1962, 79351
434, 28322.6, 17402.8, 2321, 88143
435, 29644.5, 20277.2, 2230, 108830
436, 28105.7, 17114.7, 1589, 71462
437, 28141.4, 19428.4, 2077, 92934
438, 27159.9, 18260.8, 2148, 80966
439, 27948.7, 21835.7, 2423, 139290
440, 27153.6, 17844.5, 1727, 80394
441, 27009.8, 19825.6, 2349, 84231
442, 28551.3, 19258.3, 678, 89595
443, 28634, 20526.9, 1740, 109774
444, 26635.2, 17578.4, 2695, 84274
445, 29240.5, 19791.7, 1723, 107654
446, 31103.2, 19963.4, 1508, 73944
447, 26252.2, 17024.2, 2554, 76270
448, 25865.4, 16699.3, 909, 76300
449, 29380.9, 18198.3, 1861, 71938
450, 27920.2, 19780, 2653, 94926
451, 26550.2, 16742.8, 2522, 70073
452, 27201.3, 17817.2, 2300, 79506
453, 29747.1, 20457, 1740, 98407
454, 27192, 19629.9, 2053, 98295
455, 27973.2, 18907.4, 1036, 113004
456, 31413.8, 21774.2, 3117, 100304
457, 29109, 19749.7, 2210, 94446
458, 27359.3, 17508.6, 1139, 89529
459, 25361.1, 17091, 1371, 64947
460, 26534.9, 17173.5, 1880, 73844
461, 27013.1, 18511.9, 2882, 85945
462, 25430.8, 17810, 1762, 73113
463, 28361.9, 18211.1, 2534, 69178
464, 28293.8, 22292.9, 1578, 120260
465, 30319.6, 20129.8, 665, 108811
466, 29422.8, 19951, 1101, 83763
467, 28788.4, 19121.1, 1825, 84592
468, 28328.3, 18395.6, 1703, 82549
469, 27572.1, 18048.2, 1959, 76216
470, 29415.8, 19135.5, 943, 98720
471, 29068.5, 26686.8, 1305, 208166
472, 27199.8, 18853.9, 2118, 88112
473, 25725.8, 18288.5, 1677, 88950
474, 27622.9, 22886.1, 1982, 160192
475, 28960.1, 20849.3, 876, 106918
476, 29095.7, 20897.6, 2243, 93866
477, 28225.2, 21983.5, 1860, 159435
478, 25115.3, 17375.8, 1721, 66831
479, 28905.5, 18014.7, 2106, 79694
480, 30695.6, 17330.7, 2128, 73960
481, 29801, 20879.1, 2677, 98209
482, 25029.8, 16487.1, 2276, 63059
483, 28188.9, 18999, 1628, 92133
484, 28262.3, 19749.1, 1683, 116704
485, 27395.4, 17770.1, 1802, 77169
486, 29530.6, 21155.6, 2381, 119948
487, 26216.7, 17598.4, 2397, 69679
488, 29265.9, 18051.5, 2569, 80494
489, 29714.9, 18952.7, 2736, 83990
490, 27650.6, 17252.8, 1527, 73584
491, 28800.7, 20100.4, 1596, 109352
492, 27204.1, 16239.8, 1942, 70856
493, 27910.3, 19459.8, 2409, 99354
494, 28690.6, 18663.4, 1607, 79434
495, 30717, 20210.6, 1488, 88106
496, 27776.8, 20332.7, 1257, 125313
497, 27796.4, 18782.4, 1647, 96571
498, 29725.7, 19804.9, 1503, 98837
499, 29077, 21666.5, 1485, 168269
500, 28439, 20967.5, 1880, 134629
501, 26473.9, 19221.3, 2217, 98579
502, 27535.5, 17680.5, 2841, 66272
503, 28226.9, 22392.5, 2497, 140385
504, 26937.1, 18054.1, 2600, 95233
505, 26182.2, 15909.1, 1588, 60271
506, 31607.2, 18698.9, 2456, 94793
507, 27102.3, 17258.4, 2318, 69992
508, 29734.7, 19163.8, 1039, 107053
509, 30607, 20466.8, 1524, 102373
510, 28020.2, 18740.5, 1875, 77446
511, 27245, 19509, 1273, 103731
512, 27884.1, 18118.4, 1259, 70871
513, 30281.7, 21467.4, 2812, 95600
514, 26742.4, 17642, 2082, 75673
515, 27305, 19115.6, 2669, 107130
516, 28447, 17907.4, 2156, 75720
517, 26616.4, 18006.8, 1375, 78377
518, 26333.9, 17361, 2270, 67801
519, 26637.2, 19611.7, 1365, 107471
520, 28042.1, 19458.4, 1802, 101145
521, 29816.4, 19572.9, 1390, 91294
522, 26381.2, 19240.8, 1345, 84445
523, 28001.2, 21360.6, 1437, 122167
524, 27929.7, 17891, 1048, 84047
525, 29033.8, 21010.1, 1514, 119818
526, 27704, 17969.8, 1451, 74509
527, 29201.3, 22758.9, 1906, 120409
528, 28598.3, 17931.1, 1977, 77869
529, 29427.8, 17980.2, 1518, 79071
530, 29168.9, 19557.1, 1370, 84564
531, 26493.4, 16712.2, 1846, 86279
532, 29639.2, 18200.1, 2041, 82246
533, 27965.7, 19189.6, 1903, 83456
534, 28909.5, 20055.3, 1754, 136835
535, 28327.4, 16495.5, 2083, 73675
536, 28720.5, 18256.1, 1880, 83348
537, 29871.4, 17636.7, 1770, 81689
538, 28922.1, 20747.9, 1443, 119499
539, 25919.7, 16909.5, 1215, 85977
540, 27631, 17658, 1711, 75825
541, 29768.8, 20131.5, 1786, 100349
542, 23691.8, 15756.1, 539, 67392
543, 28517.1, 18950.9, 2000, 116477
544, 26469.8, 17142.2, 1496, 74704
545, 27605.3, 18464.4, 1148, 84781
546, 26293.1, 16963.3, 2004, 86956
547, 30175.8, 20252.5, 2069, 118925
548, 27093.3, 18278.5, 1653, 78375
549, 25600.8, 17996.2, 1930, 76811
550, 30366, 21892.3, 1430, 109434
551, 27543.5, 19682.2, 1302, 86554
552, 29684.5, 18804.2, 2580, 78835
553, 30643.1, 19992.2, 820, 96294
554, 27250.7, 17149.4, 1618, 73359
555, 29274.4, 21599.3, 2000, 121279
556, 25388.3, 17689.3, 1948, 76367
557, 27636.8, 19291.6, 1880, 88611
558, 27752.5, 20087.7, 1426, 115452
559, 29307.8, 19057, 1645, 84734
560, 26974.2, 18200.7, 1988, 71657
561, 27786.6, 18090.6, 2149, 81436
562, 27467.4, 18519.9, 1817, 72208
563, 28825.9, 18321.4, 3019, 81048
564, 30063.8, 26127.9, 2880, 234063
565, 28704, 17854.8, 1530, 69718
566, 27123.1, 19051.4, 2341, 86208
567, 25758.1, 17297.3, 804, 91784
568, 30691.8, 19937.2, 1774, 103079
569, 26675.8, 17757.2, 1576, 77847
570, 26150.5, 15961.8, 1883, 84238
571, 29737.8, 19780.7, 1294, 102014
572, 28231.2, 19264.8, 2068, 111322
573, 27529.9, 18359.2, 1331, 64062
574, 27915.3, 16327.7, 2206, 69842
575, 29026.3, 19583.1, 1195, 83060
576, 27640.2, 19263.9, 1708, 82885
577, 27041.4, 20897.3, 1393, 144030
578, 26769.7, 16266.1, 2739, 83460
579, 26470.2, 16650.2, 843, 63713
580, 28488.8, 18334.4, 1056, 86926
581, 26772.9, 17606.3, 2284, 68809
582, 26991.1, 17750.1, 2284, 80895
583, 30237.6, 18640.7, 2742, 87108
584, 30524.2, 21321.8, 2478, 140466
585, 26793.8, 21320.1, 1507, 129395
586, 27172.4, 19376.5, 1226, 87667
587, 29357.3, 19318.3, 1321, 80553
588, 31320.3, 21694.5, 2843, 120048
589, 29681.7, 19465.6, 1842, 103779
590, 27621.5, 17802.8, 3372, 70091
591, 29680.7, 22356, 2111, 127306
592, 28603.7, 19113.3, 1039, 102840
593, 27243.7, 18526, 1675, 81345
594, 27521.9, 19282.1, 3048, 121030
595, 30530.1, 22898.2, 974, 132433
596, 28041.7, 18149, 2278, 71064
597, 27984.8, 16772.6, 1201, 67126
598, 28514.2, 18300.2, 2161, 85998
599, 30577.1, 17710.3, 1905, 79200
600, 28580.7, 21847.9, 1530, 141025
601, 26395.6, 18482.4, 1314, 133756
602, 29204.5, 18250, 1666, 74941
603, 28424.9, 18898.5, 1928, 74778
604, 27613.5, 18696.6, 1387, 89622
605, 31390.1, 22356.4, 2095, 130085
606, 29652.8, 21929.2, 2213, 130681
607, 27868.6, 18171.4, 1310, 105372
608, 27628.8, 18784.2, 1336, 85551
609, 30212.6, 20166.3, 2827, 95767
610, 29581.5, 18835.7, 2322, 76138
611, 29325.3, 17326.1, 1223, 80623
612, 29880.8, 23832.6, 2286, 128087
613, 26989.8, 20048.1, 1768, 89586
614, 25659.8, 17999.5, 1465, 67044
615, 29160.3, 18841.9, 1068, 77131
616, 29816.6, 20396.8, 2138, 91881
617, 28796.1, 19846.3, 1989, 130126
618, 27974.4, 19295.8, 2281, 88618
619, 28704.7, 18998.6, 2217, 111989
620, 26552.3, 18278.1, 2705, 85485
621, 29251.3, 22910.9, 2311, 141687
622, 27546, 19574.9, 1269, 85166
623, 30154.5, 21976.9, 1183, 122532
624, 27817.7, 18638.5, 2735, 92127
625, 29344, 19042, 2580, 111653
626, 27862, 18762.2, 2640, 89274
627, 28562.5, 17405.2, 981, 75257
628, 31198.8, 24920.6, 1740, 197077
629, 27839.4, 23246.2, 2009, 138583
630, 27787.7, 17284.2, 1782, 72501
631, 27805.2, 18215.2, 1764, 80281
632, 26361.2, 17938.2, 1758, 71565
633, 28942.2, 18876.1, 2335, 71902
634, 31063.7, 23343.6, 2273, 143849
635, 26895.7, 17685.5, 1985, 71391
636, 28275.9, 22127.8, 626, 121817
637, 30742.8, 20811.2, 1819, 88430
638, 27867.8, 18398.2, 1990, 77496
639, 30407.5, 24142.4, 2644, 145753
640, 28318.7, 21910.1, 2254, 121897
641, 32333.5, 31073.7, 2199, 230518
642, 28597.7, 19099.1, 3855, 92351
643, 30199.1, 19178.3, 2767, 87940
644, 28999.5, 21373.4, 1461, 136765
645, 28892.7, 22630.7, 2012, 144124
