point, mean, stddev, min, max
487, 701.78, 608.181, 46, 2383
488, 705.69, 613.841, 55, 2457
489, 696.37, 605.965, 56, 2403
490, 700.25, 605.265, 56, 2374
491, 694.45, 606.72, 62, 2390
492, 697.66, 604.671, 48, 2394
493, 714.17, 610.836, 65, 2390
494, 682.92, 603.614, 42, 2394
495, 696.65, 606.573, 54, 2382
496, 682.08, 602.876, 56, 2375
497, 687.64, 603.59, 54, 2382
498, 691.79, 606.431, 63, 2371
499, 683.44, 604.5, 50, 2358
