point, mean, stddev, min, max
239, 99.06, 144.92, 1, 693
240, 89.02, 129.251, 1, 668
241, 102.85, 157.837, 1, 999
242, 102.8, 155.658, 1, 827
243, 106.67, 183.019, 1, 1077
244, 90.96, 156.56, 1, 1326
245, 92.36, 142.1, 4, 838
246, 87.6, 126.198, 1, 602
247, 94.38, 153.326, 1, 833
248, 90.68, 140.574, 1, 855
249, 96.7, 141.08, 1, 696
250, 102.94, 148.071, 1, 946
251, 89.62, 134.018, 1, 739
252, 100.54, 162.686, 1, 1088
253, 101.07, 148.353, 1, 778
254, 93.31, 153.202, 1, 791
255, 91.37, 142.162, 1, 915
256, 85.33, 121.219, 1, 676
257, 107.98, 183.022, 1, 1161
258, 103.86, 144.475, 1, 710
259, 95.58, 144.898, 1, 678
260, 89.46, 126.455, 1, 652
261, 99.77, 172.332, 1, 1416
262, 95.13, 155.392, 1, 830
263, 96.84, 127.794, 1, 646
264, 101.69, 251.213, 1, 2370
265, 97.22, 162.539, 1, 1077
266, 91.23, 128.59, 1, 726
267, 94, 149.876, 1, 771
268, 99.49, 145.517, 1, 724
269, 87.99, 125.131, 1, 617
270, 105.84, 170.75, 1, 990
271, 97.53, 172.581, 1, 1195
272, 92.2, 134.508, 1, 785
273, 102.29, 158.441, 1, 913
274, 110.53, 173.083, 1, 1015
275, 100.86, 150.899, 1, 794
276, 92.65, 126.735, 1, 633
277, 84.5, 119.344, 1, 582
278, 105.93, 180.312, 1, 1152
279, 79.63, 108.658, 1, 702
280, 112.78, 175.073, 1, 1022
281, 105.94, 155.053, 1, 795
282, 101.74, 168.56, 2, 1096
283, 93.22, 137.185, 1, 747
284, 97.99, 137.648, 1, 792
285, 91.14, 131.516, 1, 793
286, 89.68, 123.934, 1, 687
287, 98.75, 146.748, 1, 896
288, 86.17, 113.958, 1, 634
289, 95.38, 170.546, 1, 1334
290, 100.51, 151.582, 1, 791
291, 85.81, 132.753, 1, 1010
292, 92.72, 150.013, 1, 1003
293, 96.72, 140.955, 5, 959
294, 99.7, 180.288, 1, 1334
295, 90.74, 138.055, 1, 629
296, 99.14, 169.674, 1, 1142
297, 100.52, 159.982, 1, 847
298, 97.07, 139.93, 1, 749
299, 97.52, 163.85, 1, 1230
300, 103.56, 153.915, 1, 1047
301, 104.65, 183.804, 1, 1113
302, 95.06, 180.619, 1, 1383
303, 97.83, 139.358, 1, 629
304, 94.9, 150.493, 1, 913
305, 98.43, 171.565, 1, 1160
306, 90.12, 126.037, 4, 571
307, 92.87, 152.096, 1, 1015
308, 97.76, 150.143, 1, 805
309, 101.59, 163.185, 1, 1077
310, 91.94, 138.294, 1, 944
311, 98.28, 156.425, 1, 1027
312, 100.05, 147.498, 1, 760
313, 91.4, 142.523, 1, 887
314, 89.57, 124.308, 1, 551
315, 106, 184.936, 1, 1056
316, 90.54, 130.077, 5, 575
317, 95.55, 142.175, 1, 848
318, 99.71, 171.366, 1, 1246
319, 98.57, 158.229, 1, 1003
320, 99.64, 134.57, 1, 672
321, 102.07, 174.217, 1, 1263
322, 112.3, 181.422, 1, 1047
323, 93.12, 137.509, 1, 640
324, 95.58, 138.011, 1, 844
325, 102.91, 162.783, 1, 876
326, 91.5, 169.592, 1, 926
327, 94.42, 130.936, 1, 624
328, 93.7, 148.156, 1, 953
329, 95.66, 138.849, 1, 763
330, 106.63, 191.092, 1, 1365
331, 85.9, 125.01, 1, 691
332, 106.93, 174.731, 1, 1216
333, 91.29, 141.007, 1, 1010
334, 89.44, 124.938, 1, 613
335, 97.58, 168.353, 1, 1158
336, 98.83, 154.113, 1, 759
337, 90.57, 127.408, 1, 613
338, 90.23, 123.254, 1, 606
339, 94.7, 155.964, 1, 834
340, 98.83, 157.946, 1, 873
341, 111.05, 169.985, 1, 945
342, 90.44, 109.527, 1, 494
343, 93.34, 146.121, 1, 801
344, 88.92, 134.337, 1, 880
345, 91.42, 149.747, 1, 865
346, 88.64, 122.735, 1, 633
347, 102.48, 156.11, 1, 827
348, 90.69, 129.225, 1, 872
349, 96.31, 150.697, 1, 900
350, 81.57, 108.628, 1, 560
351, 90.29, 112.886, 1, 548
352, 94.41, 126.418, 1, 632
353, 92, 129.554, 1, 660
354, 97.83, 182.583, 1, 1516
355, 91.24, 124.517, 1, 646
356, 89.13, 129.07, 1, 640
357, 90.84, 123.613, 1, 690
358, 110.4, 193.146, 1, 1344
359, 108.94, 197.043, 1, 1240
360, 106.38, 184.95, 1, 1236
361, 89.74, 128.59, 1, 546
362, 103.57, 163.171, 1, 971
363, 103.72, 171.827, 1, 1032
364, 81.98, 127.888, 1, 728
365, 85.75, 116.095, 1, 588
366, 90.15, 148.86, 1, 951
367, 86.85, 119.758, 1, 563
368, 89.31, 168.276, 1, 1306
369, 85.33, 121.257, 1, 587
370, 97.24, 145.593, 1, 802
371, 84.79, 123.727, 1, 735
372, 97.11, 140.885, 1, 741
373, 76.99, 110.523, 1, 610
374, 89.55, 133.966, 1, 880
375, 75.4, 101.806, 1, 563
376, 81.26, 116.448, 1, 561
377, 83.78, 134.278, 1, 648
378, 97.05, 144.013, 1, 713
379, 93.67, 145.923, 1, 889
380, 81.71, 128.449, 1, 829
381, 85.38, 133.853, 1, 865
382, 79.49, 114.857, 1, 728
383, 84.64, 119.073, 1, 552
384, 81.04, 121.885, 1, 728
385, 89.22, 151.881, 1, 810
386, 89.32, 133.896, 1, 839
387, 83.67, 122.339, 1, 605
388, 90.95, 165.822, 1, 1320
389, 83.96, 135.333, 1, 830
390, 91.22, 145.737, 1, 770
391, 75.54, 105.442, 1, 521
392, 86.24, 135.516, 1, 921
393, 90.15, 139.974, 1, 906
394, 83.67, 126.448, 1, 752
395, 87.91, 131.609, 1, 774
396, 82.38, 124.86, 1, 769
397, 84.7, 112.396, 1, 612
398, 92.99, 146.157, 1, 1039
399, 77.46, 109.569, 1, 523
400, 88.01, 150.654, 1, 1116
401, 84.58, 121.643, 1, 743
402, 94.41, 143.615, 1, 669
403, 83.63, 125.994, 1, 692
404, 82.92, 132.622, 1, 853
405, 92.41, 141.337, 1, 1005
406, 78.34, 113.936, 1, 738
407, 76.19, 109.737, 1, 687
408, 93.86, 145.995, 1, 746
409, 88.17, 136.406, 1, 943
410, 83.38, 114.569, 1, 583
411, 72.52, 101.828, 1, 603
412, 93.9, 140.918, 1, 883
413, 97.41, 161.477, 1, 843
414, 77.23, 104.268, 1, 511
415, 93.05, 153.283, 1, 966
416, 90.61, 145.604, 1, 1103
417, 90.99, 189.767, 1, 1592
418, 84.68, 125.407, 1, 756
419, 94.36, 149.341, 1, 774
420, 92.95, 157.3, 1, 789
421, 79.65, 112.734, 1, 582
422, 96.06, 149.568, 1, 824
423, 89.87, 151.15, 1, 790
424, 73.79, 99.657, 1, 486
425, 90.38, 133.861, 1, 725
426, 94.49, 171.11, 1, 1317
427, 89.77, 142.204, 1, 853
428, 87.59, 139.853, 1, 743
429, 89.76, 157.262, 1, 1012
430, 98.79, 154.987, 2, 861
431, 86.19, 126.412, 2, 675
432, 80.03, 114.233, 1, 726
433, 82.19, 116.996, 1, 652
434, 85.53, 137.942, 1, 799
435, 82.92, 128.537, 1, 795
436, 80.41, 115.131, 1, 612
437, 87.88, 147.695, 1, 864
438, 81.4, 115.286, 1, 703
439, 89.35, 171.492, 1, 1376
440, 92.79, 145.677, 1, 833
441, 77.27, 114.78, 1, 603
442, 90.79, 129.861, 1, 654
443, 97.29, 147.46, 1, 859
444, 79.37, 115.196, 1, 617
445, 91.38, 130.75, 1, 669
446, 102.31, 161.035, 1, 726
447, 82, 138.594, 1, 968
448, 92.41, 138.563, 1, 669
449, 93.56, 134.07, 1, 673
450, 93.12, 134.527, 1, 687
451, 89.92, 146.879, 1, 827
452, 89.65, 137.177, 1, 748
453, 84.98, 133.302, 1, 756
454, 87.93, 131.338, 1, 732
455, 74.37, 90.5273, 1, 373
456, 89.65, 145.767, 1, 1055
457, 82.98, 121.6, 1, 805
458, 80.04, 117.583, 1, 657
459, 89.79, 140.202, 1, 652
460, 94.16, 163.678, 1, 866
461, 78.97, 107.016, 1, 541
462, 88.58, 125.614, 1, 587
463, 94.59, 149.133, 1, 852
464, 79.22, 107.501, 1, 564
465, 85.75, 117.105, 1, 632
466, 84.41, 128.593, 2, 813
467, 86.83, 136.494, 4, 814
468, 93.74, 161.744, 1, 959
469, 99.42, 159.735, 1, 857
470, 89.15, 143.836, 1, 972
471, 90, 152.324, 1, 904
472, 84.97, 129.389, 1, 872
473, 83.2, 125.648, 1, 788
474, 88.9, 135.462, 1, 640
475, 92.11, 137.826, 1, 669
476, 91.49, 143.506, 1, 807
477, 84.9, 127.556, 1, 732
478, 95.52, 149.036, 1, 707
479, 93.06, 151.139, 1, 731
480, 81.65, 134.494, 1, 773
481, 89.73, 152.776, 1, 920
482, 95.24, 175.473, 1, 1406
483, 83.02, 123.59, 1, 688
484, 90.84, 147.472, 1, 966
485, 85.69, 118.067, 1, 648
486, 88.21, 152.241, 1, 812
487, 102.4, 175.326, 1, 1012
488, 88.33, 153.456, 1, 1078
489, 84.65, 122.112, 1, 541
490, 88.69, 158.872, 1, 999
491, 85.83, 126.926, 1, 869
492, 89.95, 176.554, 1, 1201
493, 84.95, 117.918, 1, 556
494, 97.1, 184.067, 1, 1389
495, 89.2, 130.931, 1, 783
496, 89.56, 134.872, 1, 682
497, 84.48, 116.912, 1, 600
498, 93.59, 147.143, 1, 813
499, 101.77, 157.032, 1, 766
500, 79.57, 105.987, 1, 540
501, 81.47, 111.564, 1, 560
502, 79.4, 128.57, 5, 856
503, 87.96, 125.687, 1, 619
504, 104.37, 191.279, 1, 1095
505, 78.97, 131.55, 1, 836
506, 97.81, 139.951, 1, 694
507, 90.48, 125.95, 1, 713
508, 88.95, 129.455, 1, 574
509, 82.87, 119.065, 1, 542
510, 90.48, 147.744, 1, 826
511, 96.9, 154.738, 1, 751
512, 87.19, 137.964, 1, 805
513, 82.1, 130.185, 1, 802
514, 74.76, 95.0922, 1, 485
515, 93.46, 163.92, 1, 1009
516, 88.39, 162.728, 1, 1107
517, 82.58, 111.087, 1, 627
518, 92.35, 135.809, 1, 746
519, 90.1, 129.94, 1, 691
520, 92.35, 138.512, 1, 674
521, 93.23, 137.335, 2, 643
522, 82.03, 118.059, 1, 697
523, 82.81, 118.471, 1, 579
524, 80.97, 110.385, 1, 499
525, 84.26, 128.693, 1, 970
526, 85.25, 115.447, 1, 512
527, 88.34, 131.77, 1, 694
528, 100.92, 171.203, 1, 1092
529, 87.11, 137.431, 1, 823
530, 86.26, 128.819, 1, 907
531, 80.46, 129.708, 1, 869
532, 90.61, 145.658, 1, 1087
533, 79.22, 98.3322, 1, 411
534, 90.44, 143.084, 2, 848
535, 101.47, 254.442, 1, 2424
536, 88.57, 133.798, 1, 742
537, 95.97, 168.206, 1, 1055
538, 91.67, 140.973, 1, 654
539, 89.21, 150.122, 1, 832
540, 78.44, 121.654, 1, 814
541, 87.41, 143.628, 1, 927
542, 87.61, 157.224, 1, 992
543, 90.9, 140.321, 1, 766
544, 94.61, 149.919, 1, 701
545, 95.02, 164.787, 1, 916
546, 82.29, 113.682, 1, 596
547, 81.37, 105.533, 4, 522
548, 89.59, 127.244, 1, 743
549, 103.99, 163.908, 1, 680
550, 90.26, 137.489, 2, 932
551, 77.66, 110.733, 1, 523
552, 79.8, 126.173, 1, 820
553, 81.26, 114.622, 1, 589
554, 100.21, 159.893, 1, 802
555, 83.02, 126.522, 1, 778
556, 81.28, 115.541, 1, 517
557, 86.15, 125.777, 1, 796
558, 84.87, 128.106, 1, 805
559, 92.9, 148.968, 1, 940
560, 80.6, 121.177, 1, 934
561, 89.22, 137.379, 1, 936
562, 80.06, 107.241, 1, 542
563, 89.34, 126.613, 1, 617
564, 102.63, 181.977, 1, 939
565, 80.55, 110.592, 1, 602
566, 98.72, 153.011, 1, 926
567, 118.48, 319.445, 1, 3013
568, 92.33, 146.786, 1, 733
569, 85.74, 124.875, 1, 641
570, 92.81, 145.219, 1, 1021
571, 94.35, 159.093, 1, 990
572, 84.45, 124.609, 1, 664
573, 86.12, 141.187, 1, 744
574, 88.74, 134.091, 1, 836
575, 80, 114.732, 1, 620
576, 87.96, 152.522, 1, 885
577, 97.71, 153.718, 1, 800
578, 80.32, 110.7, 1, 574
579, 80.04, 102.174, 1, 514
580, 93.13, 137.209, 1, 598
581, 82.8, 128.975, 1, 811
582, 98.5, 150.343, 1, 700
583, 85.68, 122.567, 1, 641
584, 95.28, 143.877, 1, 906
585, 93.89, 158.094, 1, 816
586, 85.62, 121.753, 1, 654
587, 84.6, 123.467, 1, 671
588, 84.51, 118.146, 3, 543
589, 95.02, 141.803, 1, 746
590, 89.38, 171.795, 1, 1400
591, 91.94, 145.505, 1, 766
592, 90.76, 155.762, 1, 1134
593, 106.88, 172.858, 1, 933
594, 96.46, 133.275, 1, 689
595, 82.72, 143.476, 1, 892
596, 100.16, 162.941, 1, 852
597, 86.59, 130.686, 1, 790
598, 89.47, 133, 1, 742
599, 88.88, 134.982, 1, 763
600, 89.16, 146.026, 1, 814
601, 90.42, 156.014, 3, 1011
602, 83, 118, 1, 729
603, 91.6, 137.033, 1, 713
604, 98.5, 150.4, 1, 853
605, 78.55, 104.721, 1, 473
606, 75.82, 99.9657, 1, 501
607, 76.01, 108.649, 1, 666
608, 86.98, 134.137, 1, 751
609, 89.77, 147.259, 3, 758
610, 95.83, 134.278, 1, 613
611, 78.93, 106.01, 1, 621
612, 92.44, 144.262, 1, 819
613, 82.05, 110.216, 1, 531
614, 84.27, 129.179, 1, 747
615, 100.8, 161.204, 1, 927
616, 89.66, 124.911, 1, 704
617, 80.11, 129.856, 1, 764
618, 91.09, 122.992, 1, 558
619, 81.5, 111.536, 1, 667
620, 83.29, 113.135, 1, 568
621, 84.9, 133.521, 1, 767
622, 92.58, 132.362, 2, 673
623, 102.02, 175.221, 1, 1111
624, 85.59, 117.902, 1, 665
625, 107.47, 201.577, 1, 1426
626, 83.63, 145.657, 1, 1094
627, 85.45, 132.901, 1, 816
628, 90.01, 137.013, 1, 738
629, 82.61, 120.302, 1, 708
630, 86.17, 115.921, 1, 547
631, 95.11, 143.629, 1, 677
632, 89.55, 149.499, 1, 891
633, 93.82, 153.149, 1, 1127
634, 77.4, 124.95, 1, 830
635, 82.79, 108.407, 1, 514
636, 73.41, 101.037, 1, 605
637, 95.69, 163.473, 1, 1011
638, 82.37, 122.857, 1, 769
639, 72.32, 100.223, 1, 534
640, 90.67, 144.047, 1, 819
641, 82.32, 125.351, 1, 792
642, 95.83, 142.288, 1, 847
643, 80.45, 119.187, 1, 781
644, 74.5, 104.967, 2, 554
645, 90.78, 133.515, 1, 619
646, 78.65, 120.818, 1, 738
647, 80.37, 116.179, 1, 752
648, 76.36, 102.327, 1, 485
649, 85.66, 120.098, 1, 561
650, 72.67, 90.7047, 1, 380
651, 84.76, 125.978, 2, 764
652, 81.81, 106.866, 1, 613
653, 81.96, 125.51, 1, 735
654, 83.79, 124.012, 1, 601
655, 79.85, 115.863, 1, 635
656, 89.46, 153.639, 1, 1164
657, 87.67, 129.206, 1, 763
658, 88.56, 147.646, 1, 915
659, 73.16, 100.897, 1, 611
660, 79.77, 102.424, 1, 504
661, 90.27, 143.547, 1, 874
662, 81.57, 122.61, 6, 745
663, 82.69, 163.097, 1, 1297
664, 103.65, 202.212, 1, 1511
665, 90.43, 127.436, 3, 776
666, 88.02, 141.98, 1, 751
667, 87.2, 140.55, 1, 947
668, 94.25, 156.961, 1, 891
669, 92.28, 152.532, 1, 1132
670, 80.73, 111.118, 1, 598
671, 82.19, 119.732, 1, 717
672, 91.48, 145.911, 1, 901
673, 99.07, 140.243, 1, 673
674, 84.88, 130.852, 1, 801
675, 95.14, 139.861, 1, 740
676, 86.31, 123.107, 1, 595
677, 85.45, 124.894, 1, 733
678, 92, 143.815, 1, 805
679, 87.57, 145.291, 1, 971
680, 85.06, 115.065, 1, 549
681, 86.94, 140.527, 1, 966
682, 78.23, 107.297, 1, 636
683, 102.35, 198.545, 1, 1496
684, 91.9, 141.118, 1, 889
685, 81.69, 110.077, 1, 545
686, 87.81, 148.389, 1, 830
687, 84.83, 128.188, 1, 678
688, 82, 117.186, 1, 691
689, 89.63, 140.307, 1, 820
690, 86.68, 157.125, 1, 1034
691, 93.3, 146.599, 2, 936
692, 77.33, 126.167, 2, 803
693, 93.67, 154.891, 1, 1055
694, 91.02, 138.857, 1, 727
695, 83.53, 141.202, 1, 768
696, 80.43, 116.995, 1, 607
697, 85.1, 128.539, 1, 845
698, 92.68, 136.84, 1, 867
699, 81.72, 118.153, 1, 654
700, 74.62, 110.778, 1, 807
701, 81.97, 118.313, 1, 684
702, 92.02, 120.772, 1, 556
703, 94.17, 153.434, 1, 915
704, 88.89, 146.679, 1, 987
705, 88.88, 144.788, 1, 828
706, 92.59, 168.48, 1, 1307
707, 92.24, 133.611, 1, 678
708, 96.83, 150.511, 1, 683
709, 82.39, 118.539, 1, 754
710, 80.62, 115.356, 1, 675
711, 81.19, 122.552, 1, 743
712, 74.05, 104.259, 1, 547
713, 85.29, 123.221, 1, 657
714, 86.15, 124.192, 1, 657
715, 99.32, 180.043, 1, 1168
716, 88.7, 156.758, 1, 1183
717, 85.98, 127.843, 1, 722
718, 78.2, 132.558, 1, 1009
719, 88.42, 138.254, 1, 811
720, 81.41, 131.299, 1, 859
721, 79.11, 118.84, 1, 730
722, 84.89, 121.015, 1, 620
723, 84.96, 130.373, 1, 779
724, 78.69, 103.677, 1, 625
725, 78.6, 108.852, 1, 557
726, 75.69, 108.027, 1, 566
727, 76.71, 102.065, 1, 500
728, 91.58, 142.67, 1, 942
729, 86.59, 115.952, 1, 560
730, 85.11, 159.636, 1, 1282
731, 91.36, 138.045, 1, 689
732, 76.28, 111.526, 1, 690
733, 84.7, 129.497, 1, 802
734, 76.83, 111.487, 1, 724
735, 88.92, 134.673, 1, 776
736, 72.64, 103.748, 1, 679
737, 87.85, 131.965, 1, 720
738, 78.93, 112.016, 1, 611
739, 87.91, 134.977, 1, 847
740, 89.06, 139.111, 1, 921
741, 86.85, 116.899, 1, 650
742, 88.46, 141.601, 1, 1012
743, 88.68, 135.525, 1, 720
744, 87.18, 146.703, 1, 1196
745, 87.19, 134.072, 2, 762
746, 84.64, 127.592, 1, 854
747, 81.89, 128.23, 1, 702
748, 79.75, 106.662, 1, 536
749, 82.2, 105.974, 1, 474
750, 83.78, 130.433, 1, 936
751, 90.59, 138.984, 1, 1016
752, 84.32, 118.463, 1, 598
753, 90.97, 132.119, 1, 746
754, 95.43, 147.937, 1, 828
755, 91.05, 157.382, 1, 788
756, 89.54, 129.755, 1, 659
757, 75.56, 106.653, 1, 513
758, 85.7, 130.265, 1, 1047
759, 79.5, 107.833, 1, 543
760, 84.02, 118.487, 1, 558
761, 79.49, 122.575, 1, 720
762, 95.4, 150.153, 1, 793
763, 87.19, 144.535, 1, 948
764, 92.24, 132.302, 1, 685
765, 88.29, 142.494, 1, 734
766, 74.04, 94.0847, 1, 597
767, 68.8, 93.451, 1, 535
