point, mean, stddev, min, max
59, 60329, 67639.7, 3937, 431939
60, 59988.2, 67276.1, 3955, 429411
61, 60189.4, 67376, 3967, 428653
62, 59957.8, 66920.5, 4389, 427258
63, 60259, 67478.3, 3881, 429800
64, 59411.1, 66535.8, 3999, 425151
65, 58913.2, 65840.4, 3747, 421573
66, 50485.4, 53057.6, 3552, 341998
67, 59838.5, 67054.7, 3951, 426987
68, 59283.2, 66375.1, 3874, 423334
69, 60396.3, 67743.1, 4304, 432174
70, 59602.4, 66767.7, 4007, 425776
71, 57820.9, 64070.7, 3829, 407667
72, 60232.5, 67476, 4150, 429548
73, 59782.6, 66825.4, 4112, 425403
74, 59507.3, 66707.4, 4209, 425961
75, 60100, 67302.6, 4234, 430037
76, 60279.6, 67471.3, 4441, 430505
77, 60242.1, 67554.2, 4209, 430421
78, 60263.8, 67477.7, 4337, 429089
79, 60627, 67979.6, 4241, 433377
80, 59869.2, 66944.9, 4366, 427394
81, 60154, 67324.6, 4037, 428434
82, 56452.9, 62418.2, 4168, 402216
83, 60128.6, 67317, 3907, 428413
84, 60219.4, 67306.3, 4212, 428206
85, 59439.4, 66590.2, 3827, 424294
86, 60311.5, 67434.2, 4539, 429319
87, 59437, 66491, 3885, 423487
88, 60412.1, 67790, 4281, 432214
89, 60558.2, 67912.6, 4326, 433430
90, 60622.8, 68067.2, 4410, 433467
91, 59163.8, 66139.9, 4177, 422249
92, 58517.8, 64952.1, 3680, 414943
93, 60381.8, 67651.7, 3934, 431250
94, 59119, 65678.9, 4154, 419640
95, 58677.6, 65441.3, 3869, 415750
96, 60692.6, 67983.2, 4463, 434027
97, 59404.5, 66604.4, 4185, 423834
98, 59751.1, 66932.8, 4271, 426604
99, 59578, 66588.7, 3855, 424162
100, 60133.5, 67226.7, 4475, 428008
101, 58134, 64446.1, 4065, 414237
102, 59488.7, 66593.5, 3547, 423435
103, 59994.9, 67242.2, 4040, 428220
104, 58619.3, 65391.7, 3587, 416749
105, 60127.3, 67421, 4022, 429451
106, 60209.2, 67494.1, 4231, 429951
107, 60624.7, 67941.3, 4376, 432914
108, 60333.9, 67623, 4408, 431121
109, 59863.1, 66917.1, 4265, 426242
110, 60067.3, 67231.4, 4084, 427977
111, 59592.2, 66594.2, 4008, 424139
112, 59744.7, 66838.7, 4288, 425163
113, 60418.9, 67579.4, 4142, 431067
114, 59455.9, 66459.4, 3996, 422872
115, 59818.5, 67007.8, 3824, 426255
116, 60006.6, 67196.2, 4182, 428056
117, 59684.7, 66708.6, 4127, 424449
118, 60215.4, 67425.8, 3980, 429190
119, 59704.4, 66718.9, 4291, 425228
120, 59515.3, 66477.7, 4242, 425386
121, 60052.9, 67204.3, 4273, 428169
122, 60208.4, 67493.3, 4318, 429161
123, 54974.7, 59673.6, 3868, 382942
124, 59530.1, 66562.8, 3830, 423345
125, 53592, 57501.8, 3919, 368925
126, 60761.2, 68057, 4460, 433440
127, 60087.7, 67200.2, 4098, 428651
128, 59948.4, 67025.1, 4010, 426955
129, 59372.2, 66125.8, 4155, 420016
130, 60436.6, 67733.8, 4060, 431009
131, 60215.1, 67338.8, 4573, 428104
132, 60069.5, 67170.7, 4481, 427998
133, 60216.9, 67506.5, 4397, 430051
134, 60142, 67159.1, 4476, 428135
135, 52571.1, 56840.4, 3707, 368730
136, 59967.9, 67032.1, 4063, 429301
137, 58921.3, 65400.6, 4071, 415734
138, 59608.5, 66858.2, 4045, 427390
139, 59024, 65864.1, 3961, 420422
140, 60065.8, 67264.6, 4222, 428149
141, 60088.9, 67290.8, 4108, 429261
142, 59528.8, 66486.1, 4061, 424046
143, 59960.4, 67014.3, 4339, 427095
144, 58813.4, 65386.8, 3961, 416698
145, 60005.6, 67199.6, 4093, 427880
146, 59904.1, 66938.3, 4267, 426505
147, 59897.1, 66932.4, 4199, 427881
148, 58710.2, 65248.9, 4142, 414948
149, 58384.5, 64905.4, 3408, 415482
150, 60357.8, 67646.6, 4361, 430530
151, 59208.9, 66241.9, 3728, 420607
152, 59692.5, 67011.2, 4083, 426867
153, 59649.3, 66622.6, 4323, 424642
154, 60164.1, 67303.2, 4061, 428199
155, 60337.2, 67560.4, 4235, 431043
156, 60014.5, 67137.2, 4330, 427385
157, 59538.9, 66622.1, 4147, 424326
158, 60228.1, 67643, 4064, 430706
159, 59451.2, 66358.5, 4255, 421971
160, 59839, 66989.7, 3865, 428130
161, 60035.8, 67226.2, 4370, 428901
162, 59939.7, 66935.4, 4096, 427750
163, 59619.7, 66608.4, 4094, 425195
164, 59906.1, 67102.7, 4199, 427091
165, 55975.6, 61253.3, 3922, 395905
166, 60030.8, 67198.8, 4378, 428241
167, 60404.6, 67786.8, 4387, 432188
168, 60138.6, 67428.1, 4264, 430622
169, 59972.5, 67236.4, 4306, 427997
170, 60475.2, 67810.1, 4498, 432940
171, 59536.7, 66491, 4294, 424984
172, 59418.9, 66364.4, 4066, 422084
173, 59958.5, 67093.6, 4300, 427288
174, 59408.5, 66273, 3982, 422170
175, 59643.7, 66651.7, 4383, 424618
176, 59778.3, 66718.1, 4442, 425143
177, 59904, 66894.8, 4353, 427579
178, 59930.9, 67014.7, 3996, 426704
179, 58414.2, 65065.5, 4209, 417533
180, 60516.3, 67690.9, 4238, 431685
181, 60069.2, 67367.9, 4154, 429324
182, 59938.6, 66938.7, 4244, 426517
183, 59947.9, 67086.8, 4245, 427153
184, 60359.4, 67549.5, 4338, 429939
185, 59241.3, 66202.4, 4122, 423341
186, 60178.3, 67242.6, 4377, 429582
187, 59644.9, 66773.2, 3797, 425636
188, 59154, 66317.8, 4336, 427649
189, 58870.3, 65533.7, 3946, 416290
190, 59614.9, 66585.8, 4020, 423349
191, 59693.4, 66695, 3792, 424399
192, 59194.2, 65977.1, 4003, 418638
193, 53784.2, 57367.5, 3746, 370269
194, 59742.9, 66978, 3929, 427203
195, 59641.3, 66749.4, 4083, 426071
196, 60262, 67655.3, 4273, 430823
197, 60270.6, 67568.2, 4265, 431401
198, 60341, 67605.1, 4294, 431448
199, 59585.9, 66607.8, 3483, 424569
200, 60381.9, 67719.6, 4195, 432203
201, 56216.1, 61859.6, 3962, 397396
202, 60271.5, 67434.8, 4388, 429825
203, 56469.3, 62116.9, 4078, 400384
204, 59846.5, 66965.7, 4146, 426918
205, 59577.2, 66503.5, 4392, 424896
206, 59337.3, 66000.5, 4038, 420138
207, 60270.5, 67511.1, 3781, 430332
208, 59474.9, 66482.1, 4185, 423175
209, 60116.2, 67239.5, 4363, 428193
210, 60701.8, 67957.1, 4418, 433117
211, 59372.6, 66339.8, 4180, 421949
212, 59701.7, 66693, 3892, 424798
213, 60226.4, 67456.8, 4286, 430370
214, 59395.7, 66200.1, 4080, 421602
215, 60249.2, 67443.6, 4105, 429063
216, 60430.4, 67756.6, 4405, 431839
217, 60510.8, 67844.4, 4319, 433094
218, 59331.2, 66487.2, 4083, 423825
219, 59855.4, 66826.9, 3944, 427235
220, 59509.6, 66344.6, 4047, 421688
221, 60314.5, 67669, 4399, 431180
222, 60128.5, 67259.5, 4408, 430056
223, 59641.1, 66771.5, 4074, 424739
224, 59903, 66726.3, 4087, 426343
225, 60333.9, 67511.9, 4305, 430019
226, 53941.4, 57991, 3805, 371036
227, 52191.4, 55389, 3530, 354623
228, 59746.1, 66879.6, 4325, 425746
229, 58182.5, 64627.1, 3744, 414973
230, 60821.9, 68086.3, 4650, 433284
231, 58579.9, 65466.6, 4073, 419445
232, 59856.1, 66955.9, 3949, 426184
233, 60364.3, 67547.2, 4586, 430054
234, 60646.2, 68161.9, 4151, 435535
235, 59561.1, 66557.7, 4070, 423610
236, 60215.5, 67427.6, 4204, 430158
237, 59658.4, 66687.7, 3944, 424687
238, 60087.3, 67162.9, 4336, 427769
239, 60034.8, 67246.7, 4335, 428250
240, 59238.8, 66077.6, 4204, 420950
241, 59923.1, 67029.9, 3668, 426855
242, 59884.4, 67054.4, 3872, 426117
243, 60020.8, 67145.6, 4239, 427788
244, 59997.8, 67027.7, 4371, 426644
245, 60037.1, 67091.1, 4419, 428982
246, 59412.5, 66162.9, 4284, 421204
247, 60359, 67693.3, 4130, 430349
248, 58748.1, 65548.5, 4092, 417701
249, 59838, 66877.4, 3999, 426527
250, 60242, 67350.3, 4235, 428572
251, 59253.7, 66089.7, 4221, 420338
252, 60215.3, 67444.3, 4327, 430067
253, 54509.5, 59032.6, 4087, 376971
254, 59995.7, 67111.3, 4019, 428372
255, 59904.1, 66945.9, 4172, 425061
256, 59462.9, 66302.1, 3918, 422309
257, 60031.8, 67109.3, 4144, 427254
258, 59579.9, 66405.5, 3945, 422220
259, 60197, 67325, 4665, 428402
260, 59399.3, 66487.7, 3865, 424650
261, 60236, 67432.6, 4483, 430120
262, 60160.9, 67256, 4303, 429043
263, 60309.4, 67413.9, 4413, 428635
264, 52168.6, 55520.3, 3777, 355178
265, 59949.3, 67102.1, 4422, 428422
266, 59991.2, 67211.4, 4506, 429188
267, 60787.9, 68040.3, 4446, 433572
268, 54735.8, 60104.6, 4406, 386812
269, 59730.1, 66744.5, 4236, 425447
270, 59521.1, 66564.2, 4093, 424313
271, 60337.6, 67582.8, 4177, 430868
272, 59434.4, 66249.1, 4294, 422193
273, 59291.4, 66187.1, 3688, 423053
274, 59681.4, 66780.9, 3812, 425394
275, 60915.1, 68353.2, 4687, 435884
276, 59873.3, 66877.4, 4256, 427046
277, 57769, 63839.7, 3950, 405739
278, 59631.7, 66663.6, 3914, 424270
279, 60060.4, 67253.6, 4137, 428322
280, 60237.4, 67563.7, 4268, 432273
281, 60109.1, 67443.5, 4447, 430550
282, 53786.6, 57687.8, 3581, 370390
283, 59889.7, 67041.3, 3860, 426930
284, 60059.5, 67174.3, 4367, 427466
285, 60449.1, 67659.5, 4063, 430016
286, 59679.7, 66743.3, 3975, 424762
287, 58913.6, 65723.4, 4184, 419241
288, 59567.8, 66334.7, 4473, 422630
289, 60523.9, 67823.7, 4355, 431881
290, 60281.5, 67492.2, 4536, 431086
291, 58856.6, 65545.9, 3881, 418324
292, 60366.1, 67590.7, 4446, 429902
293, 60108.7, 67394.4, 4215, 428943
294, 60398.8, 67783.4, 4446, 431582
295, 59059.3, 66098.1, 3792, 420128
296, 59343.9, 66311.9, 3882, 421604
297, 60390.2, 67529.5, 4310, 429573
298, 60048.2, 67305.8, 4446, 428683
299, 59949, 67022.6, 4232, 427410
300, 59728.4, 66920.1, 4070, 425994
301, 55185.5, 60240.1, 4282, 388345
302, 60104, 67184.1, 4277, 428686
303, 59675, 66685, 4206, 424631
304, 60249.1, 67394.8, 4357, 429795
305, 58763.1, 65497.9, 3707, 417964
306, 59907.7, 66909.5, 3987, 425290
307, 59659.4, 66505.1, 4264, 421848
308, 59320.4, 66338.1, 4254, 422058
309, 59989.4, 67177.8, 4174, 427858
310, 59599.6, 66626.7, 3890, 425166
311, 60140.9, 67099.8, 4310, 427166
312, 59557, 66659.1, 4672, 424577
313, 59666.8, 66892.6, 3752, 427172
314, 59658.7, 66637.6, 4028, 423583
315, 60227.7, 67321.6, 4591, 428541
316, 60474.8, 67715.3, 4507, 431265
317, 60033.8, 67124.6, 4289, 427343
318, 59876.5, 66922.7, 4332, 426875
319, 60030.6, 67329.6, 4261, 428779
320, 53592.4, 57567.2, 3861, 366822
321, 59634.8, 66767.6, 4019, 424631
322, 60314.9, 67400, 4359, 429680
323, 59397.4, 66332.6, 4121, 421841
324, 60599.7, 67920.3, 4596, 432546
325, 60449.1, 67868.9, 4378, 432048
326, 59838.8, 67064, 4369, 426846
327, 60357.1, 67624.9, 4207, 430545
328, 59882.1, 66972.5, 3939, 426163
329, 59191.7, 66220.1, 3937, 422421
330, 59055.4, 66000, 3994, 420028
331, 59707.3, 66744.2, 4040, 424930
332, 60471.2, 67673.3, 4296, 430602
333, 60109.3, 67218.7, 4165, 429358
334, 60010.8, 67193, 4216, 429318
335, 59702.3, 66777.3, 4033, 424590
336, 59571.3, 66525.1, 4302, 423283
337, 60075.3, 67233.3, 4273, 427515
338, 60511.9, 67732, 3931, 431802
339, 49306, 50790.5, 3834, 328714
340, 60123.9, 67382, 4205, 428511
341, 60031.7, 66960.4, 4215, 426231
342, 60118.3, 67268, 4460, 428905
343, 60074.1, 67100.5, 4053, 427295
344, 59860.1, 66719.9, 4219, 425988
345, 59178, 65985, 3643, 421338
346, 59783.2, 66859.2, 4237, 425594
347, 59356.3, 66262.2, 4051, 421459
348, 60360.2, 67640.2, 4455, 430568
349, 60107.7, 67321, 4043, 428883
350, 59753.8, 66938.6, 4017, 427419
351, 58965.4, 65841.1, 3913, 419963
352, 59717.2, 66881.5, 4132, 424909
353, 59842.6, 66831.6, 3962, 424928
354, 59942.5, 67202.5, 4306, 427938
355, 59462.7, 66435.2, 3937, 423162
356, 55335.4, 60178.1, 3916, 387459
357, 59810.7, 66886, 4070, 425743
358, 59563.4, 66564.8, 4006, 423484
359, 60144.2, 67277.2, 4168, 427799
360, 59911.6, 66947, 4472, 425747
361, 60086.5, 67173.5, 4298, 427973
362, 60505.6, 67844.1, 4379, 432552
363, 59990.4, 67109.1, 4277, 427936
364, 60839.1, 68310.8, 4373, 435155
365, 59126.7, 66012.4, 4002, 419393
366, 60181, 67223.3, 4488, 429016
367, 59867.8, 66873.8, 4350, 425901
368, 59806.8, 67099, 4047, 428245
369, 50508.6, 52468.1, 3786, 339847
370, 59714.3, 66738.1, 3980, 423963
371, 59130.3, 65816, 4230, 419995
372, 59062.6, 65965.1, 3608, 421564
373, 59484.5, 66272.6, 4266, 422188
374, 59889.2, 66924, 4378, 426407
375, 59605.2, 66535.5, 3987, 424281
376, 59677.4, 66825.5, 3730, 425820
377, 58394.4, 64845.7, 3088, 411943
378, 59003.1, 65802.9, 4080, 418464
379, 60321.7, 67387.8, 4373, 429515
380, 59889.5, 67098, 4117, 427127
381, 59592.7, 66570.7, 4053, 422899
382, 60008.8, 66949.4, 3998, 427383
383, 60495.7, 67711.9, 4584, 431308
384, 60432.6, 67847.2, 4643, 432433
385, 58272.6, 64879.1, 3309, 414384
386, 59844.3, 67058.6, 4302, 426939
387, 59172.9, 66058.4, 3916, 421015
388, 59284.3, 66236.3, 4207, 422437
389, 60222.8, 67429.5, 4032, 429514
390, 59970.2, 67107.6, 4430, 426966
391, 60293.2, 67552, 4198, 431227
392, 60222.4, 67453.2, 4028, 430492
393, 60001.6, 67115.2, 3978, 426888
394, 51679.5, 54757.4, 3410, 350325
395, 59555.8, 66565.1, 4079, 422849
396, 59768.1, 66885.2, 4112, 427342
397, 60118.3, 67327.9, 4023, 428995
398, 59038, 65748.2, 4048, 417677
399, 56258.6, 61553.7, 4057, 396827
400, 55498.6, 60401.2, 4075, 392292
401, 59630, 66604.5, 4083, 424384
402, 60232.1, 67557.3, 4446, 430178
403, 59813.7, 66892.6, 4130, 425821
404, 60060.8, 67103.5, 4249, 427061
405, 59993.9, 67212.9, 4341, 428237
406, 59471.6, 66407, 3743, 423028
407, 58906.3, 65706.7, 3892, 416963
408, 60510.1, 67822.1, 4317, 432066
409, 59912.8, 66963.3, 3971, 426953
410, 59896.2, 66935.3, 4200, 427270
411, 59713.5, 66784.3, 3788, 425243
412, 59023.5, 65863.6, 3600, 418101
413, 59179.8, 65934.2, 4225, 419890
414, 60250.3, 67559.9, 4344, 430571
415, 60747.8, 68155.8, 4669, 434029
416, 60356.9, 67551.4, 3932, 431224
417, 58975.1, 65781.1, 4044, 419912
418, 60240.6, 67406, 3832, 429526
419, 53081, 55979.2, 3812, 356366
420, 59833.5, 66940.9, 4126, 425600
421, 54047.8, 58279.5, 3270, 374922
422, 59637.4, 66742, 4512, 424829
423, 60074, 67174.5, 4087, 427407
424, 59830.3, 66782.9, 4347, 426532
425, 60096.8, 67221.3, 3660, 429183
426, 59429.6, 66403.4, 4335, 422035
427, 60202.3, 67313.8, 4332, 429704
428, 60251.1, 67312.8, 4279, 429900
429, 59672.5, 66631.5, 4396, 423198
430, 59795.5, 66898.8, 3805, 426831
431, 60163.2, 67281.5, 4202, 428979
432, 59892.6, 67213.6, 4331, 428924
433, 60434.3, 67724.6, 4373, 431655
434, 60147.5, 67323.1, 4457, 429627
435, 59814.4, 66634.4, 3991, 423607
436, 60113.9, 67142, 4320, 427595
437, 59277, 66214.3, 3763, 422300
438, 59460.1, 66315, 3964, 422053
439, 60051.4, 67316.1, 3936, 428434
440, 54438.7, 58898.9, 4069, 382219
441, 54748.9, 59597, 4148, 380659
442, 59261, 66111.3, 3437, 421512
443, 48707.3, 50063.6, 3706, 322191
444, 60200.9, 67310.2, 4266, 428195
445, 60200.9, 67503.8, 4393, 430700
446, 51600, 54384.9, 4046, 348752
447, 60096.8, 67235.6, 4035, 428124
448, 59902.9, 67040.3, 4394, 427221
449, 59885.3, 67037.2, 4201, 427476
450, 60150.1, 67476.4, 4173, 430392
451, 60125.8, 67176, 4294, 428235
452, 59782.4, 66895.4, 4040, 426076
453, 59947.1, 67144.6, 4081, 427453
454, 60014, 67227.9, 3976, 428285
455, 60431.2, 67630.4, 4233, 431989
456, 59800.1, 66813.8, 4384, 426219
457, 60613.2, 68010.4, 4463, 434271
458, 59911.5, 66967.7, 4268, 426353
459, 59995.8, 67154.2, 4212, 427813
460, 60579.3, 67890.3, 4709, 432265
461, 59714.7, 66945.3, 3942, 427423
462, 60330.8, 67631.3, 4138, 431910
463, 60862.6, 68299.9, 4439, 435713
464, 60354.1, 67647.3, 4325, 431496
465, 59838.6, 66976.7, 4273, 427893
466, 60358.5, 67700.7, 4570, 432181
467, 59742.5, 66797.2, 4049, 425964
468, 60055.9, 67042.1, 4363, 426653
469, 53334.6, 57441.5, 3657, 369016
470, 59584.6, 66722.8, 4108, 424220
471, 59457.7, 66496.1, 4195, 423965
472, 60061, 67224.1, 4092, 428875
473, 60008, 67248.7, 4258, 428330
474, 52690.3, 56348.7, 2961, 365522
475, 58378.5, 64929.1, 3667, 412857
476, 59953.9, 67136, 4129, 427807
477, 60069.2, 67231.9, 4369, 428479
478, 59848.1, 66911.7, 4339, 426166
479, 59856.5, 66800, 4060, 425802
480, 60071.9, 67351.2, 4554, 430649
481, 60349, 67527.1, 4263, 430573
482, 57533.8, 63562.6, 4422, 407177
483, 60081.2, 67183.1, 4273, 427575
484, 60167.6, 67365.9, 4283, 429728
485, 60129.2, 67336.2, 4187, 428582
486, 59186, 65821.7, 3974, 417646
487, 59769.8, 66746.2, 4268, 425048
488, 59286.3, 65971.2, 4322, 420429
489, 59612.9, 66585, 3909, 424718
490, 59480.5, 66568.2, 3774, 424273
491, 60006.1, 67051.5, 4057, 427279
492, 59638.7, 66689.5, 4324, 425033
493, 60198.2, 67350.9, 4211, 429299
494, 59880.2, 67135.8, 3975, 427075
495, 60206.8, 67549.2, 4350, 431085
496, 60192, 67272.3, 4568, 428408
497, 60066.7, 67124.2, 4160, 427348
498, 59969.6, 67028.9, 4279, 427052
499, 59696.7, 66595.7, 4103, 423551
500, 60192.5, 67396.3, 4206, 430488
501, 60063.9, 67218.2, 4322, 428247
502, 59782.6, 66647.4, 4093, 424953
503, 59792.4, 66858.1, 4224, 425838
504, 59510.6, 66490.8, 4329, 425498
505, 59991.4, 67079.6, 4343, 427311
506, 59902.1, 67029.1, 3895, 427732
507, 60185.2, 67447.5, 4445, 429584
508, 57372.9, 63347.6, 4000, 405144
509, 59894.9, 66936.7, 4301, 427687
510, 59537.9, 66493.5, 4056, 422867
511, 59446.5, 66382.2, 4054, 423842
512, 60063.9, 67177.4, 4209, 429618
513, 60521.1, 67840.3, 4539, 432109
514, 60446.2, 67623.5, 4166, 431809
515, 60117.7, 67061, 4326, 427253
516, 59975.1, 67075.6, 4218, 427072
517, 59961.6, 66999.5, 4231, 427106
518, 59934.6, 67115.1, 4238, 428281
519, 60201.7, 67416.1, 4264, 430143
520, 58356, 64724.7, 4117, 413983
521, 59581.8, 66607.4, 4145, 423526
522, 52636.1, 55685.3, 3552, 354480
523, 60336.8, 67546.4, 4179, 430244
524, 59403.4, 66401.5, 4256, 422421
525, 60521.6, 67717.6, 4270, 431446
526, 59503.3, 66693.6, 3983, 425477
527, 59828.3, 66930.7, 3898, 427336
528, 59929.4, 67002.4, 4145, 428138
529, 58884.4, 65634.6, 4137, 419865
530, 59244.1, 66061.4, 3954, 421633
531, 57955.4, 63953, 3163, 408061
532, 59904.8, 66950.3, 4125, 427044
533, 60435.3, 67822.1, 4205, 432311
534, 51103.4, 53007.7, 4015, 339502
535, 59791.6, 66845.2, 3599, 426208
536, 59944.2, 67214.6, 4254, 428346
537, 51084.9, 53292.2, 3974, 338651
538, 60204.4, 67343.5, 4318, 431316
539, 59579.1, 66413.3, 3956, 423336
540, 60080.6, 67138.5, 4314, 426470
541, 59914.8, 66940.3, 4401, 426239
542, 59938.6, 66898.9, 4381, 426385
543, 59922.4, 67082.8, 3962, 426934
544, 60123.3, 67304.6, 4242, 428722
545, 59840.4, 67143.4, 3923, 427836
546, 60436.9, 67532.5, 4342, 431082
547, 59640.6, 66502.6, 4400, 422617
548, 60159.4, 67349.8, 4159, 428327
549, 59921.2, 67149.1, 4594, 428688
550, 59682.9, 66852.9, 4450, 425202
551, 59432.4, 66539.4, 4409, 423713
552, 59360.2, 66280.8, 4275, 422580
553, 59716, 66804.5, 4133, 425863
554, 59640.2, 66646.4, 4244, 425096
555, 59906.7, 66921.4, 4233, 426411
556, 60450, 67741.6, 4491, 431545
557, 59837.4, 66822.2, 4234, 425711
558, 60100.5, 67369, 4383, 430139
559, 60041.4, 67279, 4390, 429115
560, 52682.9, 55998, 4016, 360674
561, 59596.3, 66576.7, 3587, 426276
562, 60092.7, 67222.6, 4273, 427839
563, 60668.3, 67875.9, 4354, 432028
564, 59678.6, 66588.1, 4154, 425657
565, 59969.4, 67222, 4139, 428658
566, 60480.7, 67887.9, 4340, 433737
567, 60066.8, 67110.7, 4345, 427420
568, 58987.7, 65790.2, 3915, 418829
569, 59962, 67121.7, 4495, 428013
570, 60137, 67301.9, 3861, 428692
571, 59721.1, 66622.8, 4234, 424417
572, 60060.4, 67296.9, 4305, 428229
573, 60165.2, 67253.2, 4233, 427748
574, 60340.1, 67575.1, 4377, 430027
575, 59875.8, 66944.2, 3881, 427355
576, 60037.1, 67153.6, 4289, 427745
577, 58823.6, 65569.4, 4020, 416877
578, 59566.9, 66490.7, 4291, 423801
579, 60027.1, 67281.4, 4478, 429972
580, 59796.8, 66719.9, 4306, 424647
581, 59856, 66859.5, 3891, 425673
582, 60452.2, 67706.8, 4561, 431555
583, 60136.7, 67331.5, 4125, 429075
584, 59444.6, 66348.1, 4447, 423804
585, 59298, 66069.2, 4130, 420288
586, 59964.6, 67145.8, 4441, 429809
587, 59647.5, 66927.3, 4026, 427653
588, 59702.1, 66871.4, 4134, 426076
589, 59091.5, 66000.9, 3833, 420955
590, 60697.2, 68077.2, 4463, 435263
591, 60334.5, 67736.9, 4372, 431454
592, 59013, 65701.3, 3918, 417951
593, 59795.2, 66845.3, 4134, 425509
594, 59893.4, 67010.3, 4038, 426334
595, 59637.2, 66646.9, 3884, 423177
596, 60481.7, 67809.6, 4303, 432001
597, 59684.1, 66700.3, 4450, 424916
598, 59810.4, 66846.6, 4124, 427750
599, 56049.9, 61773.9, 3992, 397235
600, 59511.2, 66479.1, 4073, 423362
601, 59204.9, 65836.7, 3907, 419753
602, 60022.2, 67100.2, 4160, 426762
603, 59011.2, 65714.5, 3639, 417617
604, 60447.5, 67741.6, 4490, 430951
605, 60443.7, 67780.7, 4388, 432236
606, 60137.3, 67330, 4177, 428400
607, 59821.8, 66825.1, 4305, 425300
608, 60570.4, 67944.4, 4485, 433008
609, 59754.8, 66604, 4086, 423671
610, 59443.7, 66370.8, 3923, 422897
611, 60429.8, 67633.1, 4469, 431341
612, 60269.8, 67461.4, 4283, 429561
613, 60242.1, 67544.4, 4290, 431005
614, 60391.9, 67623.3, 4141, 430022
615, 60342.7, 67600.9, 4400, 431241
616, 60240.6, 67275.4, 4302, 427867
617, 50387, 52597.7, 3492, 340002
618, 59944, 66941.5, 4271, 425594
619, 60336.9, 67653.3, 4352, 431370
620, 59822.4, 66815.2, 4073, 425908
621, 60563.1, 67862.4, 4447, 431773
622, 58883.8, 65663.9, 3884, 418685
623, 59896.2, 66916.9, 4367, 425888
624, 59848.9, 66865.4, 3697, 425538
625, 60202.5, 67383.6, 3935, 429062
626, 60051.1, 67160.8, 4412, 428365
627, 59030.2, 65934.7, 3613, 420212
628, 59929.8, 67218.5, 4317, 429020
629, 60174.2, 67275, 3933, 428980
630, 60173.3, 67230.5, 4375, 427531
631, 59953.7, 67120.9, 4150, 427534
632, 60452.1, 67722.3, 4389, 431506
633, 60612.3, 68016.1, 4369, 434312
634, 59308.6, 66177.6, 4034, 421047
635, 59776, 66919.9, 4212, 426993
636, 59506.9, 66474.1, 4420, 422918
637, 59848.9, 66914.7, 4135, 426671
638, 60200.3, 67252.7, 4380, 428859
639, 60322.2, 67619.2, 4443, 432850
640, 60673.6, 67939.3, 4566, 432852
641, 50931, 52892.8, 3380, 343009
642, 55356.4, 60806.1, 3673, 392087
643, 59234.1, 66121.8, 4002, 421379
644, 59392.4, 66342.7, 4235, 422546
645, 59759, 66831.2, 4043, 426127
