point, mean, stddev, min, max
256, 55628.2, 59567.4, 256, 257490
257, 56355.8, 59880.6, 631, 217801
258, 54856.9, 63713.2, 493, 268051
259, 50770.6, 56157.3, 575, 246263
260, 53880.5, 60741.3, 389, 288863
261, 52045.4, 52648.5, 569, 254989
262, 57286.5, 65053.5, 169, 294347
263, 53565.5, 62903.9, 362, 295066
264, 49982.1, 57890.3, 869, 253147
265, 53333.4, 61639, 795, 354583
266, 55442.4, 59351.7, 567, 235027
267, 53826.8, 63159.5, 445, 299846
268, 53693.1, 54337.7, 595, 200847
269, 52730.6, 54711.2, 755, 245877
270, 55871.4, 62260.9, 442, 298846
271, 54039.9, 60461.4, 756, 291500
272, 55477.8, 58286.2, 802, 288314
273, 51865.4, 61271.8, 485, 294784
274, 54290, 61131.8, 742, 268196
275, 56514.7, 62132.5, 759, 328660
276, 56687.3, 63212, 567, 310492
277, 47005.7, 55933.6, 673, 278846
278, 57855.9, 56664.3, 834, 210413
279, 54308.6, 60306, 452, 268229
280, 56033.8, 62270.1, 387, 262584
281, 53410.6, 61813.9, 253, 284480
282, 56065.9, 60274.5, 791, 251955
283, 52638.1, 60766.8, 592, 276375
284, 49124.8, 59224.5, 800, 255484
285, 54724, 61271, 257, 277051
286, 55225.8, 60776.3, 620, 261767
287, 57455, 64561.9, 790, 300482
288, 56947, 57352.1, 539, 241031
289, 54646.2, 61910.8, 434, 284727
290, 55623.3, 58742.6, 727, 239923
291, 58115.5, 67562.1, 547, 324765
292, 53261.7, 60858.4, 638, 282988
293, 56856.1, 66071.2, 564, 342222
294, 56029.3, 58149.4, 719, 264255
295, 52774.9, 59933.5, 476, 263601
296, 52455.3, 55328, 757, 260339
297, 52047.2, 62123.8, 241, 272633
298, 50524, 60190.1, 378, 264479
299, 52938.6, 60097.2, 318, 338370
300, 56540, 61500.8, 527, 261185
301, 50958.2, 54764.6, 856, 236057
302, 54731.5, 59832.4, 695, 286537
303, 53334.1, 66347.1, 500, 400732
304, 48459.9, 51860.2, 467, 209496
305, 58137.6, 66565.4, 606, 322838
306, 45194.8, 51368.6, 548, 265187
307, 55345.7, 59663.6, 600, 294454
308, 52055.5, 56190.8, 399, 274040
309, 59527.8, 68987.5, 561, 293237
310, 55521.4, 62146.2, 398, 265438
311, 53926.1, 58329.7, 283, 240627
312, 59043.1, 65600.2, 642, 274115
313, 53536.1, 61770.9, 438, 267024
314, 58113, 61182.8, 363, 225908
315, 55962.4, 60250.9, 765, 236788
316, 53302.2, 56496.8, 325, 257280
317, 58131.7, 63520.1, 520, 340298
318, 64429.5, 71524.1, 608, 264598
319, 58727.4, 63451.5, 230, 325120
320, 53806.6, 52038, 611, 198398
321, 55489.7, 65742, 359, 371298
322, 58413, 66647.9, 718, 300206
323, 54405.4, 60324.7, 104, 281599
324, 53865.8, 63057, 539, 303156
325, 50519, 53197, 374, 224327
326, 52434.1, 55719.5, 359, 237733
327, 52853.1, 57391.3, 418, 259541
328, 52615.9, 60690.7, 643, 304211
329, 54298.5, 58334.8, 527, 252732
330, 54819.8, 61816.9, 323, 253447
331, 55591.7, 58539.4, 677, 236686
332, 52486.7, 59158.9, 691, 252625
333, 49537.6, 53603.8, 637, 216571
334, 55707.7, 63551.8, 416, 334919
335, 47388.7, 56630.6, 438, 260867
336, 58118.4, 63452.9, 693, 277451
337, 51619.3, 65075.9, 221, 274855
338, 55853.2, 64569.1, 596, 257595
339, 53822.7, 57999.7, 321, 286652
340, 54108.9, 58552.7, 461, 241588
341, 58275.1, 64234.4, 452, 278872
342, 58513.1, 66061.2, 454, 293001
343, 61719.1, 71397.9, 629, 277866
344, 51810.1, 56747.8, 546, 238548
345, 54673.1, 59777, 633, 269650
346, 54695.1, 67641.1, 828, 323275
347, 56683.9, 64259.9, 413, 242612
348, 58177.7, 60852.7, 522, 267675
349, 56532.6, 63062.3, 886, 285802
350, 55500.1, 64269.7, 531, 295914
351, 54814.2, 60580.7, 354, 246271
352, 53974.6, 60481.6, 832, 255604
353, 51975.9, 55826.1, 573, 244924
354, 57471, 61862.4, 487, 283340
355, 46631.1, 53762.4, 958, 265352
356, 50613.8, 63475.9, 388, 324719
357, 53554.4, 61822.1, 749, 262480
358, 49300, 57648.8, 117, 316019
359, 57638.1, 64917.9, 579, 306392
360, 51782, 55265.6, 496, 289672
361, 51608.1, 52721, 393, 221154
362, 56359, 69646.3, 518, 346531
363, 62518.8, 74428.5, 152, 362118
364, 50039.6, 58436.4, 574, 322836
365, 58488.5, 63407.5, 845, 295728
366, 52799.4, 62275, 814, 294839
367, 54623.7, 66175.9, 517, 287715
368, 53175.5, 57313.3, 593, 292596
369, 52695.6, 55131.7, 580, 235763
370, 50768.7, 64158.5, 561, 308375
371, 53513.7, 60507.3, 242, 282859
372, 55848.5, 58185.6, 455, 250347
373, 52978.5, 64546.8, 312, 319626
374, 60034.5, 71144.3, 301, 347617
375, 53338.7, 59407.6, 337, 266849
376, 56322.5, 60057.4, 465, 235706
377, 56002.9, 60383.2, 1054, 261081
378, 55721.1, 66345.3, 204, 271661
379, 53109.9, 59307.6, 714, 271418
380, 52078.2, 58925.8, 820, 281090
381, 55352.9, 59680.1, 209, 311863
382, 57676.7, 65371.2, 597, 329038
383, 56778.8, 65371.2, 386, 335267
384, 53164.7, 61128.9, 827, 236037
385, 61296.3, 67982.2, 821, 336247
386, 58486.4, 73369.6, 726, 423686
387, 52312.9, 57047.6, 597, 211712
388, 54836.9, 59957.4, 697, 273754
389, 52748.2, 60993, 540, 262992
390, 57636.1, 70405.8, 488, 418438
391, 54053.1, 63677.1, 479, 378078
392, 52622.1, 55324.7, 697, 256541
393, 55954.8, 67886, 508, 300248
394, 56017.1, 55529.4, 444, 228515
395, 56921.1, 62594.7, 315, 289866
396, 52631.1, 56935.7, 546, 255982
397, 51984, 57516.9, 353, 246077
398, 55743.1, 60169.3, 40, 244075
399, 51239.5, 58327.9, 654, 254371
400, 55922.7, 69177.7, 472, 355529
401, 54121.6, 59248.3, 700, 352941
402, 54679.3, 60211.9, 371, 239276
403, 56484.9, 62030.4, 410, 256589
404, 57837.7, 63912, 349, 302923
405, 56195.4, 61375.9, 289, 347756
406, 52031.9, 60038.9, 340, 247284
407, 54662.6, 58431.8, 742, 283041
408, 52621.2, 59782.8, 488, 290109
409, 51683.6, 56801.5, 392, 240640
410, 63180.4, 72011, 295, 341470
411, 56216.4, 66089.3, 356, 279691
412, 51449.4, 58609.2, 674, 334235
413, 51106.3, 56282.7, 594, 288081
414, 58413.9, 62350.5, 615, 281974
415, 55648.9, 60495.4, 319, 278994
416, 55330.6, 59104.5, 392, 245751
417, 55857.5, 67552.7, 544, 290722
418, 54772.8, 61660.8, 284, 257066
419, 54385.5, 63002.1, 354, 272934
420, 48037.5, 53029.4, 650, 223388
421, 53647.1, 59913.2, 592, 285192
422, 52922.1, 61504.7, 1037, 328832
423, 57364.3, 65555.2, 676, 336525
424, 54259.9, 60209.3, 448, 275488
425, 50889.2, 58363.4, 356, 275205
426, 54232.8, 58721.6, 894, 256180
427, 56320.5, 61950.7, 390, 314480
428, 56109, 63758.7, 668, 267721
429, 56164.4, 69300.1, 353, 433618
430, 55235.8, 63571.9, 637, 315391
431, 55277, 58587.2, 584, 261525
432, 52546.8, 60578.4, 536, 327437
433, 55237.4, 69190.3, 491, 315410
434, 58471.4, 63330.1, 623, 298391
435, 52993.6, 62572.5, 496, 287361
436, 59995.5, 73684, 512, 388608
437, 53818.9, 63952.4, 519, 343645
438, 58674.3, 69070.9, 645, 343761
439, 55261.8, 61940.7, 341, 295669
440, 56151, 59461.5, 700, 242788
441, 58753.1, 71112.5, 521, 321876
442, 54947.3, 56671.2, 869, 221179
443, 53237.1, 56429.9, 459, 224901
444, 52407.6, 57233.9, 725, 237160
445, 58800, 72503.3, 666, 324084
446, 56364.7, 59663.3, 1011, 245745
447, 52741.6, 56415.3, 545, 222695
448, 58817.6, 66829.8, 282, 301722
449, 50419.9, 62898.6, 456, 350611
450, 54284.2, 53153.5, 705, 229807
451, 54187, 64615.3, 822, 313381
452, 52922.4, 56839.2, 612, 233671
453, 50176.5, 56923.3, 588, 311398
454, 54347.1, 55594.2, 544, 235586
455, 58673.4, 70637.4, 386, 423704
456, 51272.9, 54773.7, 966, 236455
457, 57446.1, 64718.8, 213, 321924
458, 53222.8, 64760.2, 480, 302969
459, 52593.9, 62384.5, 688, 256264
460, 55312.8, 57183.9, 479, 285566
461, 58212.2, 67549.6, 610, 294093
462, 53907, 65855.1, 652, 354569
463, 56628.4, 64106.9, 481, 296664
464, 54524.4, 62249.3, 748, 288879
465, 60617, 65634.7, 519, 284820
466, 51887.8, 65986.6, 316, 331925
467, 57736.6, 63446.9, 644, 276876
468, 57798.2, 68157.9, 252, 304639
469, 56939.4, 63946.9, 646, 268643
470, 53307.5, 64231.5, 364, 392634
471, 47361.6, 52045.5, 501, 217588
472, 55953.3, 57519.9, 364, 243847
473, 47643.6, 53391.9, 634, 217506
474, 54656, 59423.3, 785, 240295
475, 51353, 59954.5, 379, 327852
476, 52664.2, 55216.9, 666, 251506
477, 52889.9, 58658.2, 274, 272615
478, 51165.1, 52206.4, 436, 210063
479, 55435.8, 61819.2, 719, 294908
480, 52889.7, 62302.1, 365, 254000
481, 52726.8, 62396.1, 738, 246732
482, 54196.4, 62871.3, 338, 300121
483, 59587.9, 68864.8, 790, 335512
484, 55038.4, 70929.3, 487, 379390
485, 55991.4, 66258.6, 565, 291641
486, 55766.8, 63587.9, 349, 275903
487, 54704.2, 62581.8, 268, 275391
488, 58902.3, 64601.2, 595, 271132
489, 57295, 62370.1, 523, 262065
490, 56428.9, 65245.1, 277, 264174
491, 54550.8, 64037.6, 477, 283173
492, 51460.6, 63243.1, 350, 281315
493, 57635.5, 68376.1, 619, 408440
494, 59745.3, 67460.5, 482, 327210
495, 54766.1, 61769.8, 953, 272804
496, 52568.4, 58241.2, 776, 237970
497, 50261.5, 54137.9, 587, 212743
498, 53945.6, 66396.7, 622, 301757
499, 50434.1, 56385.9, 893, 252309
500, 49193.1, 64536.7, 438, 386683
501, 55851.5, 66607.2, 415, 333426
502, 55406.4, 60614, 556, 252023
503, 53148.8, 60643.5, 578, 359851
504, 53870.8, 60680.8, 492, 258111
505, 56369.4, 56900.1, 490, 260056
506, 55827.5, 61776, 452, 302289
507, 58445.3, 59167.1, 556, 258008
508, 52181.5, 56036.8, 819, 208853
509, 54982, 57836.7, 695, 268560
510, 55676.3, 61650.7, 849, 279335
511, 54446.4, 57812.3, 487, 239527
512, 58684.4, 69564.3, 542, 386317
513, 52064.5, 56146.5, 747, 235748
514, 58592.4, 78099.5, 386, 434385
515, 55993.4, 58571, 581, 247499
516, 56994.3, 61859.6, 988, 297749
517, 46216.2, 54121.1, 432, 221156
518, 54426.5, 59842.8, 361, 289849
519, 54944, 63172.5, 611, 297846
520, 53854, 60213.3, 677, 325555
521, 49032.2, 56644.7, 328, 301368
522, 54614, 60781.3, 376, 305034
523, 54604.9, 59663.1, 376, 386547
524, 54253.7, 61042.8, 675, 278758
525, 54142, 59152.5, 715, 215321
526, 57359.7, 59734.4, 597, 296342
527, 57379.5, 58682.3, 730, 273904
528, 60743.6, 71652.6, 410, 388021
529, 52481, 63023.8, 422, 346396
530, 52886.1, 67125.4, 547, 308884
531, 55976.9, 59287.1, 389, 260143
532, 53982.1, 64624.5, 166, 284600
533, 46671.4, 53011.2, 452, 238037
534, 55668.9, 63483.1, 1045, 310116
535, 59803.8, 68326, 315, 397215
536, 54390.4, 66659, 817, 358646
537, 53608.1, 61380.1, 879, 318634
538, 50964.8, 53747, 672, 222770
539, 53142, 56942.8, 670, 263524
540, 47364.4, 57943.6, 429, 260341
541, 59574.4, 65554.4, 585, 354307
542, 57473.8, 69751.2, 840, 348647
543, 55166.6, 67463.5, 248, 269765
544, 56110.4, 64573.9, 714, 347096
545, 53248.4, 58965.6, 528, 289701
546, 50961.1, 55684.3, 417, 264604
547, 56936.3, 61796.8, 418, 226976
548, 56796.1, 64203.7, 197, 324492
549, 51738.5, 64644.6, 390, 429078
550, 57480.5, 68734.9, 653, 327948
551, 55023.8, 63333.2, 224, 253565
552, 53322.4, 59150.7, 547, 280283
553, 54641, 58819.9, 468, 266263
554, 51034.3, 63191.6, 568, 286738
555, 56265.7, 67290, 399, 307809
556, 57670.6, 59472.1, 453, 256905
557, 51477.5, 59933.8, 403, 282713
558, 50658, 57033.7, 410, 224150
559, 54564.9, 61952, 494, 309668
560, 51456.7, 55680.9, 376, 219205
561, 55003.8, 63786.4, 572, 237881
562, 55588.6, 66173.3, 612, 311175
563, 53851.8, 59395.4, 571, 275063
564, 50715, 55589.3, 436, 238953
565, 58002.2, 69100.2, 792, 349577
566, 57517.6, 65910.8, 831, 307290
567, 58075.3, 66492.7, 536, 287331
568, 55468.6, 62593.1, 548, 307078
569, 59052.2, 70051.8, 482, 415809
570, 56462.7, 66270.1, 320, 293121
571, 56169.6, 57953.5, 461, 225736
572, 58793.4, 67405.4, 809, 284774
573, 53821.8, 60601.4, 810, 345422
574, 58328.7, 62525.9, 551, 303907
575, 57302, 61983.3, 208, 272776
576, 54344.9, 60179.8, 500, 274708
577, 54263.9, 59680, 398, 253740
578, 51438.2, 56836.1, 498, 247394
579, 61359.1, 71056.3, 241, 339655
580, 60525.8, 71956.5, 229, 320785
581, 49789.2, 58407.2, 280, 279586
582, 51878.7, 54153.3, 710, 219266
583, 54797.1, 61275.2, 500, 249644
584, 55545.8, 64603.2, 400, 319133
585, 57173.3, 62567.2, 731, 334434
586, 50120.6, 55363.9, 299, 286279
587, 54119.5, 59353.8, 645, 265155
588, 55408.9, 58098.4, 295, 215462
589, 57414.6, 66781.1, 220, 379216
590, 52221.8, 64527.7, 755, 302025
591, 47687.6, 54015.9, 470, 241586
592, 52240.1, 60770.4, 471, 294506
593, 55931, 58760.3, 575, 236527
594, 55958.5, 62747.3, 699, 389286
595, 56437.9, 68837.7, 380, 285021
596, 53943.7, 57580.7, 898, 233377
597, 54076.8, 62921, 421, 399912
598, 51042.9, 62882.6, 492, 312317
599, 50299.9, 53544.1, 605, 219292
600, 58601.6, 68888.3, 316, 377448
601, 56335.2, 63227.3, 470, 272868
602, 54631.4, 62593, 499, 329023
603, 56287.1, 62468.3, 576, 259083
604, 53193.3, 60957.8, 684, 289608
605, 51856.2, 55998.4, 343, 240652
606, 52148.5, 54778, 332, 276986
607, 56237.3, 66742.9, 861, 308315
608, 53963.8, 60765.6, 738, 260886
609, 49740.5, 58604, 429, 269842
610, 53480.6, 58375.1, 711, 252826
611, 54997.9, 59991.8, 583, 313310
612, 52642.5, 54309.3, 728, 206731
613, 53895.3, 57833.8, 467, 235316
614, 55385.7, 59890.1, 437, 285241
615, 58453.4, 65832.2, 699, 369369
616, 59811.4, 63018.6, 414, 288881
617, 59468.4, 64976.5, 986, 267729
618, 57682.6, 62634.2, 551, 329023
619, 56737.7, 64253.7, 617, 283007
620, 51400.7, 59094.9, 322, 240187
621, 49938.2, 53696.9, 629, 235856
622, 54131.6, 56393.5, 417, 215761
623, 53067.6, 66202.3, 383, 311220
624, 56719.8, 64634.4, 442, 259645
625, 51368.2, 59123.8, 961, 244986
626, 54773.7, 60689.3, 451, 253788
627, 53824.4, 57902.8, 523, 323194
628, 55295.2, 60779.5, 615, 240089
629, 52841.9, 56656.6, 907, 273021
630, 53875.4, 61987.3, 368, 286623
631, 56014.8, 59971.8, 442, 276378
632, 53110.7, 60763.4, 445, 281298
633, 53980.6, 60016.6, 543, 291827
634, 52177.2, 53113.9, 690, 266368
635, 56329.4, 67717.7, 80, 305203
636, 52462.8, 58313.3, 515, 227596
637, 50677.8, 58981.6, 634, 282884
638, 57824.4, 64689.4, 671, 318938
639, 51107.5, 55842.1, 432, 245884
640, 55389.7, 58856.4, 653, 241033
641, 50369.4, 53727.7, 339, 252082
642, 56663.1, 60450.5, 639, 256077
643, 59527.1, 66386, 692, 404031
644, 56097.8, 64527.2, 499, 249116
645, 59446.6, 65160.1, 840, 371742
646, 52958.2, 66853.3, 191, 386924
647, 51771.3, 55073.3, 470, 258163
648, 54760.3, 56112.4, 583, 237552
649, 54959.1, 63528.1, 421, 259209
650, 60834.7, 69476.5, 589, 455116
651, 57603.5, 62657.9, 659, 256424
652, 56581.4, 60010, 600, 230721
653, 57652.5, 65995, 773, 355248
654, 53635.5, 58297.8, 487, 244851
655, 58959.6, 69991, 464, 296636
656, 51973.1, 60128.2, 491, 260128
657, 57954.1, 74367.4, 485, 415506
658, 51767.9, 60648.3, 265, 258383
659, 50562.9, 52844.9, 748, 230359
660, 47748, 54288.2, 413, 226405
661, 50247.9, 59732.7, 262, 302579
662, 56626.9, 60108.7, 1122, 286564
663, 56681.8, 63487.8, 421, 310959
664, 56688.1, 63221.6, 661, 279085
665, 59649.1, 70465.2, 671, 327059
666, 56699.7, 63180, 230, 306668
667, 53156.6, 59415.5, 629, 246302
668, 54411.9, 60122.3, 975, 221345
669, 55983.7, 62596.9, 533, 309293
670, 56004.5, 62672.2, 429, 272401
671, 57221.8, 65885.8, 795, 336916
672, 56165.2, 59182.5, 328, 291270
673, 54214.4, 58506.8, 658, 252151
674, 47494.8, 52778.1, 694, 220017
675, 51295.4, 58565.8, 420, 248868
