point, mean, stddev, min, max
65, 662.92, 618.848, 11, 2990
66, 652.71, 618.112, 15, 2989
67, 660.2, 622.164, 15, 3002
68, 647.97, 617.619, 5, 3009
69, 650.28, 614.734, 18, 2983
70, 671.9, 623.58, 14, 3009
71, 661.17, 618.737, 10, 2982
72, 659.37, 621.346, 9, 3013
73, 667.38, 620.571, 14, 2996
74, 682.72, 625.8, 16, 3032
75, 663.42, 619.81, 16, 2982
76, 671.73, 624.178, 10, 3023
77, 664.9, 621.105, 13, 2997
78, 666.9, 619.564, 15, 2986
79, 663.29, 621.528, 14, 3007
80, 656.83, 619.048, 8, 2990
81, 657.48, 620.874, 13, 2989
82, 662.24, 622.436, 8, 2993
83, 659.83, 620.582, 7, 2986
84, 652.01, 619.897, 12, 3006
85, 665.63, 620.221, 15, 2976
86, 664.58, 624.84, 18, 3013
87, 671.87, 621.055, 12, 3026
88, 647.65, 616.455, 14, 2972
89, 660.82, 620.292, 16, 2992
90, 652.82, 617.886, 9, 2993
91, 648.63, 618.949, 12, 2974
92, 660.95, 621.793, 13, 3011
93, 658.59, 622.719, 10, 2991
94, 637.69, 618.11, 8, 2984
95, 667.35, 621.75, 15, 2996
96, 668.39, 623.055, 16, 3004
97, 657.83, 620.157, 12, 3012
98, 661.36, 621.646, 13, 3015
99, 673.17, 623.659, 12, 3012
100, 673.14, 621.419, 15, 2987
101, 665.18, 621.174, 10, 3000
102, 660.05, 620.431, 11, 3004
103, 667.04, 621.417, 18, 2999
104, 664.28, 623.327, 17, 3007
105, 656.94, 619.841, 7, 2976
106, 647.83, 616.391, 10, 2998
107, 649.03, 617.438, 10, 2978
108, 647.96, 614.895, 11, 3002
109, 649.72, 618.267, 12, 2995
110, 648.89, 617.239, 14, 2964
111, 669.67, 622.614, 11, 2994
112, 657.7, 619.744, 12, 3004
113, 667.64, 621.574, 13, 3001
114, 668.06, 621.481, 14, 3015
115, 680.61, 625.987, 17, 2995
116, 670.25, 622.051, 13, 3010
117, 655.26, 616.333, 14, 2969
118, 665.53, 620.371, 14, 2993
119, 657.45, 621.201, 15, 2961
120, 656.4, 618.612, 10, 2970
121, 655.75, 618.565, 9, 2971
122, 654.2, 618.607, 15, 2980
123, 658.15, 620.336, 13, 2980
124, 653.14, 618.014, 10, 2995
125, 653.52, 617.569, 13, 2969
126, 679.07, 623.226, 15, 3003
127, 660.92, 621.301, 11, 3021
128, 643.99, 614.034, 9, 2987
129, 660.01, 622.09, 8, 2992
130, 646.2, 617.363, 9, 2995
131, 658.27, 618.083, 15, 2984
132, 652.69, 620.125, 15, 2986
133, 671.41, 624.234, 10, 3011
134, 645.94, 615.603, 8, 2963
135, 663.19, 622.194, 14, 3005
136, 661.25, 619.708, 15, 2992
137, 668.6, 622.897, 11, 3012
138, 673.25, 622.977, 15, 3029
139, 670.08, 623.088, 8, 3039
140, 670.94, 623.683, 13, 3010
141, 667.1, 623.31, 15, 3022
142, 655.35, 617.564, 14, 2978
143, 681.89, 625.777, 14, 3023
144, 672.11, 622.534, 10, 3005
145, 674.84, 621.636, 15, 3018
146, 659.33, 619.453, 10, 2991
147, 673.49, 622.762, 19, 2998
148, 660.43, 620.547, 12, 3012
149, 663.75, 623.365, 10, 3001
150, 662.05, 627.307, 19, 2996
151, 649.86, 617.744, 11, 2968
152, 665.53, 621.142, 13, 3007
153, 647.61, 616.801, 16, 2976
154, 676.12, 625.107, 11, 3012
155, 667.33, 621.972, 17, 2988
156, 670.56, 621.606, 20, 3010
157, 670.3, 622.246, 15, 3040
158, 669.02, 624.537, 14, 3010
159, 662.59, 620.5, 13, 2998
160, 658.52, 620.26, 11, 3004
161, 646.31, 614.44, 10, 2961
162, 668.87, 623.201, 15, 3030
163, 656.5, 618.236, 12, 2945
164, 662.03, 618.635, 9, 2984
165, 645.85, 615.351, 7, 2989
166, 638.62, 617.303, 15, 2988
167, 659.12, 620.365, 14, 3003
168, 667.9, 621.263, 11, 2979
169, 665.83, 621.713, 12, 3016
170, 661.91, 620.107, 11, 2984
171, 662.39, 622.594, 8, 3016
172, 666.47, 621.768, 12, 2996
173, 667.75, 623.01, 10, 3001
174, 660.63, 622.327, 11, 3010
175, 672.07, 620.838, 16, 3005
176, 662.47, 621.326, 9, 3006
177, 667.1, 620.48, 15, 3004
178, 658.24, 618.943, 10, 2975
179, 650.97, 616.567, 13, 2970
180, 678.22, 624.124, 14, 3012
181, 663.02, 622.535, 14, 3001
182, 662.61, 622.441, 18, 3011
183, 666.06, 622.596, 13, 2980
184, 668.46, 624.332, 14, 3019
185, 668.93, 623.107, 9, 3002
186, 655.22, 620.129, 12, 3004
187, 656.15, 618.837, 15, 2985
188, 668.78, 622.459, 15, 3007
189, 648.2, 618.169, 11, 2990
190, 668.07, 622.686, 14, 3004
191, 655.18, 619.29, 12, 2998
192, 659.82, 618.279, 15, 2997
193, 670.87, 621.383, 16, 2971
194, 642.44, 616.436, 9, 2972
195, 644.17, 619.942, 11, 2962
196, 658.8, 621.838, 18, 3005
197, 672.43, 623.143, 19, 3016
198, 660.67, 618.536, 19, 3003
199, 666.59, 621.402, 17, 3011
200, 674.01, 624.933, 11, 3015
201, 665.42, 623.133, 12, 3002
202, 673.33, 624.456, 10, 3026
203, 652.06, 617.303, 6, 2991
204, 666.87, 622.073, 11, 3023
205, 676.46, 624.27, 10, 3015
206, 660.3, 620.958, 11, 2972
207, 669.28, 622.625, 14, 3000
208, 662.06, 622.628, 17, 2997
209, 674.65, 622.605, 15, 2993
210, 678.67, 625.434, 9, 2991
211, 655.62, 619.425, 13, 2973
212, 677.81, 623.966, 11, 3025
213, 670.11, 623.515, 12, 3021
214, 662.25, 621.01, 13, 3035
215, 662.07, 618.718, 13, 2995
216, 665.45, 622.274, 7, 2999
217, 645.4, 616.3, 8, 2985
218, 656.51, 618.339, 15, 2968
219, 674.08, 623.714, 14, 3005
220, 626.25, 610.535, 12, 2967
221, 662.77, 621.709, 14, 3014
222, 664.73, 620.134, 14, 3002
223, 653.95, 618.562, 13, 2979
224, 648.98, 618.452, 19, 2995
225, 677.7, 624.898, 13, 3026
226, 656.99, 619.779, 16, 2999
227, 690.48, 627.336, 14, 3027
228, 657.2, 620.199, 9, 2983
229, 661.83, 619.467, 11, 3007
230, 655.09, 619.509, 9, 2983
231, 656.87, 622.32, 16, 3020
232, 667.59, 626.34, 11, 3013
233, 668.52, 621.844, 10, 2986
234, 660.21, 618.717, 16, 2971
235, 655.79, 620.384, 15, 3011
236, 672.03, 621.852, 9, 3018
237, 666.64, 623.682, 15, 3031
238, 677.92, 625.94, 13, 3020
239, 669.48, 625.405, 13, 3034
240, 639.19, 616.094, 13, 2989
241, 659.43, 619.88, 13, 3005
242, 665.47, 621.012, 16, 3023
243, 682, 624.37, 18, 3024
244, 676.47, 623.848, 19, 3023
245, 657.93, 620.309, 9, 2965
246, 657.62, 622.61, 9, 2997
247, 664.75, 619.841, 17, 3015
248, 660.71, 618.706, 16, 3004
249, 679.49, 623.422, 18, 3024
250, 656.03, 616.538, 11, 2978
251, 653.26, 616.816, 12, 2964
252, 653.26, 616.873, 12, 2998
253, 645.54, 616.817, 11, 2988
254, 679.15, 621.648, 18, 2980
255, 652.77, 618.335, 11, 2986
256, 664.31, 621.831, 19, 3010
257, 663.68, 622.83, 16, 3009
258, 658.62, 620.631, 8, 2969
259, 660.31, 620.861, 11, 3001
260, 666.91, 621.13, 19, 3001
261, 668.88, 622.318, 18, 3006
262, 654.46, 619.909, 14, 3003
263, 667.13, 620.79, 16, 3005
264, 672.84, 622.406, 10, 3009
265, 658.99, 617.917, 8, 2982
266, 648.53, 616.827, 11, 2955
267, 671.08, 622.407, 12, 2996
268, 647.09, 618.404, 14, 2987
269, 655.23, 616.341, 10, 2953
270, 655.09, 617.951, 13, 2999
271, 647.47, 616.486, 11, 2966
272, 669.29, 623.102, 15, 3007
273, 670.93, 622.93, 17, 2999
274, 672.17, 623.313, 12, 3012
275, 670.13, 623.45, 15, 3011
276, 658.85, 615.851, 19, 2986
277, 665.54, 621.684, 16, 3005
278, 667.66, 623.523, 10, 3029
279, 650.43, 617.032, 9, 2994
280, 668.17, 622.823, 18, 3009
281, 666.07, 621.341, 11, 3026
282, 678.24, 623.469, 12, 3013
283, 662.68, 619.372, 14, 3005
284, 659.12, 620.345, 9, 2990
285, 659.4, 622.376, 17, 3028
286, 652.01, 616.554, 16, 2994
287, 674.39, 622.965, 20, 3026
288, 661.06, 620.962, 12, 2990
289, 656.7, 619.561, 10, 2991
290, 664.72, 620.475, 15, 2976
291, 668.6, 620.283, 18, 3008
292, 679.2, 624.403, 15, 3031
293, 668.93, 622.355, 12, 3012
294, 649.73, 617.159, 10, 2978
295, 656.22, 618.795, 6, 2986
296, 668, 623.442, 15, 3004
297, 641, 613.38, 9, 2967
298, 663.85, 620.099, 15, 2997
299, 673.27, 622.759, 13, 3026
300, 657.84, 619.211, 16, 2998
301, 644.9, 617.034, 13, 2970
302, 656.36, 618.915, 12, 3000
303, 675.63, 621.684, 11, 3004
304, 661.94, 621.075, 17, 2985
305, 663.36, 620.562, 12, 2992
306, 659.37, 617.807, 10, 3008
307, 662.08, 619.995, 17, 2994
308, 652.88, 619.617, 8, 3011
309, 644.57, 616.107, 17, 2985
310, 645.87, 617.271, 16, 2992
311, 669.6, 620.802, 12, 2994
312, 671.35, 622.262, 16, 3004
313, 668.83, 623.502, 14, 3025
314, 652, 617.553, 12, 2998
315, 669.82, 622.219, 12, 3006
316, 668.27, 622.042, 12, 2992
317, 658.51, 620.495, 15, 3011
318, 631.7, 613.106, 6, 2971
319, 662.82, 621.044, 14, 3001
320, 637.63, 617.508, 10, 2978
321, 639.75, 616.37, 10, 3008
322, 656.58, 618.715, 13, 2972
323, 655.38, 617.075, 14, 2961
324, 676.04, 624.837, 13, 3052
325, 649.7, 619.118, 4, 2976
326, 645.53, 619.129, 14, 2965
327, 640.04, 615.602, 11, 2968
328, 668.61, 624.837, 10, 3030
329, 677.09, 624.53, 11, 3010
330, 671.12, 622.834, 15, 3001
331, 665.62, 622.984, 12, 3003
332, 669.96, 624.363, 13, 3004
333, 665.32, 620.414, 15, 2983
334, 665.6, 621.579, 9, 3026
335, 645.42, 616.951, 13, 3010
336, 655.68, 619.136, 11, 2975
337, 648.59, 616.967, 17, 2983
338, 684.08, 625.221, 13, 3024
339, 667.29, 622.144, 15, 3001
340, 642.14, 614.046, 9, 2984
341, 674.04, 624.229, 19, 3007
342, 673.86, 623.425, 13, 3026
343, 656.4, 618.21, 11, 2992
344, 663.74, 618.839, 14, 2998
345, 664.95, 622.086, 17, 3010
346, 672.15, 623.527, 10, 2986
347, 670.28, 623.287, 14, 3008
348, 691.72, 628.396, 16, 3022
349, 661.17, 619.826, 12, 2955
350, 666.13, 621.404, 14, 3012
351, 658.18, 622.192, 13, 3000
352, 666.73, 621.31, 13, 3019
353, 651.72, 616.344, 8, 2964
354, 666.99, 623.941, 14, 3005
355, 640.88, 616.139, 12, 2976
356, 671.53, 622.771, 16, 3012
357, 659.11, 619.338, 13, 2997
358, 665.97, 621.857, 10, 3009
359, 660.35, 620.378, 15, 2996
360, 677.21, 627.9, 9, 3033
361, 677.36, 625.6, 13, 3013
362, 675.63, 623.823, 15, 3010
363, 673.62, 624.176, 14, 3008
364, 673.09, 624.027, 12, 2993
365, 655.02, 619.943, 17, 2984
366, 658.29, 619.844, 12, 2981
367, 665.57, 621.617, 12, 2996
368, 674.39, 623.171, 11, 3012
369, 672.64, 623.021, 18, 3004
370, 668.33, 620.535, 17, 3006
371, 649.12, 616.038, 9, 2983
372, 644.31, 617.197, 14, 2960
373, 660.46, 620.143, 18, 2985
374, 670.19, 622.715, 15, 3006
375, 670.18, 621.986, 12, 3010
376, 645.95, 614.864, 3, 2993
377, 675.66, 623.491, 17, 3009
378, 654.76, 617.517, 11, 2995
379, 672.8, 624.317, 14, 3008
380, 656.4, 622.682, 16, 3011
381, 662.58, 623.314, 17, 3009
382, 662.6, 623.174, 13, 3007
383, 679.27, 626.17, 18, 3041
384, 648.1, 617.013, 6, 2976
385, 663.19, 620.097, 15, 2992
386, 643.61, 613.651, 8, 2971
387, 675.3, 624.9, 14, 3024
388, 644.82, 615.85, 11, 2972
389, 645.32, 615.271, 11, 2983
390, 669.83, 623.881, 12, 3038
391, 664.64, 621.297, 17, 3017
392, 662.4, 621.372, 12, 3004
393, 658.02, 617.486, 11, 2984
394, 645.3, 618.365, 16, 2970
395, 668.92, 620.9, 15, 3000
396, 652.67, 618.641, 8, 2975
397, 667.8, 620.837, 18, 3005
398, 665.66, 622.576, 12, 3006
399, 647.01, 618.403, 10, 2995
400, 665.31, 619.5, 10, 2996
401, 666.88, 620.603, 13, 3016
402, 658.76, 620.611, 14, 3016
403, 660.92, 618.569, 12, 2993
404, 663.19, 621.168, 15, 2986
405, 654.42, 618.077, 11, 2971
406, 658.47, 621.778, 16, 2978
407, 665.54, 620.972, 17, 2975
408, 669.8, 621.871, 15, 2996
409, 666.27, 623.082, 11, 3005
410, 652.14, 616.698, 17, 2971
411, 670.19, 621.325, 16, 2993
412, 657.94, 619.864, 12, 2997
413, 666.29, 621.769, 13, 3015
414, 657.91, 619.857, 7, 2990
415, 652, 619.164, 10, 2998
416, 658.5, 618.598, 14, 2996
417, 663.62, 623.001, 14, 3021
418, 666.09, 620.101, 14, 3011
419, 662.86, 622.825, 10, 2995
420, 652.34, 620.069, 9, 3009
421, 668.15, 620.225, 19, 2982
422, 657.64, 621.608, 9, 2997
423, 673.62, 622.535, 13, 3015
424, 663.03, 619.362, 15, 3013
425, 660.83, 621.4, 13, 3002
426, 668.87, 624.582, 14, 3017
427, 653.72, 616.599, 11, 2969
428, 665.36, 621.433, 9, 3007
429, 669.22, 623.931, 14, 3025
430, 662.95, 620.232, 16, 3006
431, 675.64, 621.559, 11, 3005
432, 656.03, 619.387, 14, 2996
433, 659.51, 617.833, 15, 2966
434, 667.68, 621.915, 18, 3016
435, 645.12, 616.361, 5, 2976
436, 676.6, 622.971, 14, 3004
437, 660.37, 618.642, 15, 3004
438, 670.04, 623.084, 14, 3025
439, 636.82, 614.225, 17, 2973
440, 667.86, 623.841, 16, 3000
441, 671.63, 622.031, 13, 3010
442, 655.36, 617.76, 9, 2989
443, 664.38, 619.658, 14, 2991
444, 673.89, 623.659, 12, 2992
445, 654.88, 621.193, 12, 2995
446, 673.21, 622.782, 12, 2993
447, 661.71, 619.577, 12, 3000
448, 667.34, 622.227, 15, 2998
449, 660.05, 620.56, 11, 3004
450, 673.73, 625.009, 17, 3027
451, 688, 627.52, 18, 3047
452, 659.46, 621.492, 13, 2996
453, 652.99, 619.114, 21, 2979
454, 667.94, 620.642, 15, 2995
455, 657.66, 620.829, 6, 2987
456, 649.44, 619.03, 14, 2993
457, 675.55, 625.092, 16, 3015
458, 668.32, 621.709, 8, 3001
459, 667.11, 622.581, 17, 3018
460, 658.45, 619.963, 13, 2989
461, 664.76, 622.626, 16, 3001
462, 661.66, 619.497, 13, 2999
463, 662.62, 619.451, 16, 3006
464, 659.37, 620.145, 17, 3005
465, 648.93, 615.248, 5, 2975
466, 652.1, 617.813, 11, 2984
467, 660.92, 620.03, 9, 3002
468, 670.52, 622.949, 13, 3009
469, 641.65, 616.065, 15, 2971
470, 660.21, 617.282, 21, 2957
471, 663.47, 621.321, 17, 2993
472, 672.07, 622.609, 15, 3011
473, 641.96, 615.811, 9, 2978
474, 658.07, 620.8, 15, 2985
475, 668.02, 620.415, 11, 2979
476, 668.57, 624.123, 15, 3004
477, 657.31, 616.367, 12, 2956
478, 655.82, 617.942, 14, 2992
479, 659.22, 620.173, 9, 3012
480, 663.07, 620.699, 16, 3007
481, 674.6, 620.19, 12, 3001
482, 665.16, 621.652, 10, 3005
483, 659.15, 617.636, 13, 2984
484, 675.89, 627.035, 15, 3028
485, 653.92, 617.713, 10, 2993
486, 654.59, 620.401, 13, 3025
487, 670.52, 624.398, 9, 3010
488, 670.69, 621.09, 12, 3016
489, 663.63, 619.91, 18, 2986
490, 666.98, 621.827, 10, 3001
491, 661.66, 620.092, 14, 3017
492, 662.93, 618.973, 18, 2999
493, 680.68, 626.667, 18, 3028
494, 652.29, 618.102, 10, 2993
495, 665.78, 623.378, 13, 2997
496, 653.18, 618.854, 16, 3009
497, 658.28, 618.066, 11, 2981
498, 661.24, 619.63, 9, 2976
499, 657.68, 620.287, 10, 3017
