point, mean, stddev, min, max
82, 723.06, 583.094, 21, 2817
83, 720.12, 580.538, 13, 2790
84, 709.75, 577.74, 15, 2778
85, 727.57, 581.424, 15, 2772
86, 722.11, 578.779, 20, 2736
87, 729.67, 581.047, 24, 2764
88, 708.11, 577.04, 20, 2762
89, 720.24, 579.343, 22, 2777
90, 718.13, 579.761, 22, 2788
91, 708.42, 579.006, 12, 2775
92, 722.16, 581.8, 16, 2793
93, 721.84, 579.619, 22, 2777
94, 701.28, 576.715, 15, 2771
95, 731, 583.16, 23, 2778
96, 730.19, 582.102, 15, 2800
97, 718.89, 580.678, 16, 2786
98, 721.06, 581.17, 16, 2783
99, 735.04, 582.883, 15, 2776
100, 733.42, 584.053, 19, 2790
101, 728.51, 580.959, 22, 2788
102, 719.15, 579.409, 21, 2763
103, 731.67, 583.475, 19, 2793
104, 719.89, 579.672, 14, 2781
105, 717.81, 580.656, 18, 2775
106, 707.94, 576.638, 16, 2736
107, 709.11, 578.54, 24, 2768
108, 707.99, 578.814, 19, 2791
109, 713.52, 580.652, 16, 2775
110, 708.56, 578.675, 23, 2778
111, 730.59, 581.139, 22, 2787
112, 718.53, 581.072, 19, 2799
113, 731.79, 585.929, 20, 2802
114, 732.45, 583.127, 19, 2782
115, 739.39, 584.834, 25, 2824
116, 726.36, 581.828, 16, 2780
117, 716.56, 582.253, 21, 2790
118, 727.62, 581.705, 21, 2785
119, 720.11, 579.309, 19, 2777
120, 718.36, 578.589, 16, 2802
121, 716.79, 580.729, 15, 2774
122, 716.54, 578.533, 14, 2782
123, 716.88, 579.879, 21, 2774
124, 710.94, 579.179, 17, 2774
125, 713.29, 579.663, 18, 2766
126, 742, 586.18, 16, 2810
127, 722.41, 581.412, 18, 2758
128, 705.38, 577.392, 15, 2793
129, 724.23, 581.735, 18, 2794
130, 705.71, 579.028, 19, 2780
131, 718.32, 580.514, 15, 2813
132, 712.21, 579.046, 15, 2807
133, 736.2, 582.144, 17, 2795
134, 705.43, 579.704, 21, 2779
135, 722.76, 581.443, 26, 2786
136, 726.97, 580.813, 18, 2784
137, 732.46, 581.96, 26, 2808
138, 735.27, 583.598, 19, 2789
139, 731.75, 582.387, 19, 2822
140, 733.19, 585.113, 24, 2793
141, 729.04, 578.291, 24, 2791
142, 716.5, 578.073, 17, 2770
143, 743.46, 584.024, 20, 2812
144, 732.88, 582.132, 20, 2798
145, 737.69, 582.446, 16, 2791
146, 719.32, 579.854, 22, 2764
147, 736.96, 584.766, 24, 2786
148, 719.69, 579.47, 23, 2782
149, 722.29, 578.963, 17, 2794
150, 718.36, 579.039, 21, 2741
151, 709.04, 579.326, 16, 2778
152, 728.63, 581.002, 19, 2780
153, 705.64, 577.75, 17, 2779
154, 737.62, 583.508, 23, 2806
155, 727.19, 580.401, 19, 2775
156, 734.46, 582.033, 20, 2784
157, 732.09, 582.609, 20, 2805
158, 733.75, 584.907, 20, 2831
159, 721.03, 580.429, 14, 2774
160, 719.5, 584.615, 14, 2837
161, 705.47, 578.138, 21, 2764
162, 735.27, 582.043, 19, 2802
163, 720.23, 581.326, 20, 2780
164, 720.92, 580.461, 24, 2801
165, 706.14, 579.264, 15, 2762
166, 699.46, 577.626, 23, 2778
167, 722.08, 582.458, 20, 2812
168, 730.2, 583.816, 16, 2782
169, 725.97, 581.848, 20, 2775
170, 726.7, 578.517, 20, 2768
171, 723.51, 581.527, 22, 2776
172, 727.47, 581.262, 22, 2773
173, 731.95, 584.805, 20, 2794
174, 720.48, 581.178, 15, 2787
175, 731.5, 582.358, 13, 2782
176, 724.87, 579.166, 16, 2776
177, 730.49, 582.744, 17, 2797
178, 717.15, 581.544, 15, 2778
179, 708.6, 579.11, 25, 2790
180, 738.52, 584.755, 21, 2806
181, 723.6, 579.751, 20, 2784
182, 721.61, 580.219, 18, 2802
183, 728.42, 581.858, 16, 2783
184, 729.52, 580.325, 23, 2795
185, 728.96, 583.136, 14, 2813
186, 713.34, 578.736, 17, 2776
187, 718.8, 577.558, 17, 2761
188, 730.43, 582.469, 16, 2794
189, 709.16, 576.903, 22, 2773
190, 728.86, 582.479, 18, 2819
191, 714.35, 579.815, 16, 2768
192, 718.64, 580.693, 16, 2781
193, 735.05, 582.828, 25, 2767
194, 703.86, 579.233, 10, 2776
195, 700.19, 576.048, 18, 2765
196, 718.99, 579.794, 15, 2763
197, 732.84, 583.139, 27, 2775
198, 721.16, 581.292, 21, 2794
199, 728.01, 578.687, 22, 2769
200, 736.95, 584.408, 16, 2792
201, 728.06, 580.564, 17, 2779
202, 735.53, 583.1, 19, 2803
203, 711.17, 578.802, 17, 2782
204, 728.8, 581.424, 26, 2790
205, 739.29, 583.474, 19, 2810
206, 722.78, 582.559, 19, 2792
207, 727.92, 582.649, 26, 2796
208, 725.39, 579.843, 27, 2795
209, 737.46, 582.472, 17, 2794
210, 739.27, 582.515, 17, 2803
211, 717.93, 581.132, 14, 2796
212, 737.6, 584.352, 24, 2811
213, 733.81, 584.962, 19, 2800
214, 725.34, 581.462, 17, 2786
215, 724.16, 582.139, 20, 2776
216, 727.12, 583.328, 22, 2805
217, 706.64, 576.429, 6, 2767
218, 718.24, 578.62, 18, 2759
219, 734.15, 581.818, 15, 2809
220, 687.09, 573.768, 12, 2727
221, 720.79, 579.436, 22, 2786
222, 726.92, 581.593, 12, 2786
223, 717.87, 580.544, 18, 2762
224, 707.06, 580.065, 17, 2774
225, 739.51, 582.294, 21, 2825
226, 715.46, 578.732, 22, 2769
227, 754.64, 586.505, 23, 2839
228, 717.45, 578.283, 20, 2787
229, 722.23, 578.809, 16, 2769
230, 715.43, 580.928, 18, 2793
231, 719.48, 581.951, 20, 2766
232, 723.21, 581.308, 16, 2759
233, 732.06, 582.698, 23, 2807
234, 719.39, 579.798, 17, 2789
235, 714.73, 579.94, 13, 2770
236, 733.41, 583.558, 23, 2809
237, 731.21, 581.05, 22, 2782
238, 739.51, 582.457, 20, 2803
239, 729.24, 581.699, 20, 2806
240, 698.22, 574.748, 18, 2737
241, 723.89, 581.562, 24, 2781
242, 728.61, 582.566, 17, 2795
243, 745.48, 586.771, 22, 2791
244, 737.36, 584.683, 23, 2805
245, 720.7, 577.996, 20, 2752
246, 723, 582.321, 15, 2781
247, 730.02, 582.395, 15, 2786
248, 720.71, 580.303, 16, 2793
249, 740.05, 583.233, 23, 2800
250, 716.75, 580.836, 16, 2782
251, 714.83, 579.497, 15, 2781
252, 717.06, 580.422, 17, 2772
253, 709.55, 579.731, 15, 2786
254, 745.4, 584.482, 18, 2793
255, 714.88, 581.374, 21, 2773
256, 727.98, 582.619, 21, 2798
257, 727.98, 582.895, 18, 2795
258, 722.85, 580.73, 20, 2771
259, 722.85, 584.3, 17, 2776
260, 727.42, 581.748, 21, 2809
261, 729.97, 583.313, 26, 2807
262, 715.31, 580.281, 18, 2802
263, 729.67, 582.946, 19, 2791
264, 734.68, 582.829, 21, 2798
265, 716.89, 580.257, 21, 2789
266, 707.88, 577.17, 19, 2747
267, 732.04, 585.508, 15, 2802
268, 708.07, 576.529, 21, 2739
269, 715.21, 580.595, 21, 2801
270, 716.96, 579.62, 17, 2777
271, 707.72, 578.022, 19, 2746
272, 733.06, 582.86, 22, 2797
273, 729.68, 582.973, 23, 2806
274, 733.21, 583.005, 19, 2783
275, 729.23, 582.245, 18, 2791
276, 719.17, 580.727, 21, 2776
277, 725.99, 580.623, 22, 2791
278, 728.6, 581.29, 18, 2789
279, 709.65, 579.199, 20, 2752
280, 731.83, 582.611, 23, 2787
281, 727.13, 583.083, 15, 2806
282, 741.01, 585.213, 24, 2797
283, 729.21, 581.014, 23, 2821
284, 720.19, 579.305, 12, 2786
285, 720.61, 580.066, 14, 2759
286, 717.89, 579.768, 22, 2771
287, 735.4, 582.896, 25, 2811
288, 723.92, 582.697, 17, 2779
289, 717.33, 578.64, 19, 2785
290, 724.08, 581.502, 22, 2803
291, 729.88, 582.174, 17, 2777
292, 739.29, 582.32, 20, 2795
293, 727.41, 581.379, 18, 2795
294, 712.2, 578.832, 18, 2770
295, 718.97, 582.577, 21, 2796
296, 729.23, 582.493, 20, 2802
297, 701.76, 576.682, 12, 2774
298, 725.43, 581.999, 17, 2809
299, 732.92, 579.281, 21, 2781
300, 720.71, 579.237, 22, 2797
301, 706.63, 576.337, 20, 2785
302, 718.92, 580.883, 19, 2783
303, 735.5, 583.7, 15, 2792
304, 720.99, 582.644, 22, 2794
305, 724.17, 581.801, 21, 2779
306, 718.84, 577.347, 18, 2763
307, 726.42, 581.955, 18, 2809
308, 714.68, 581.207, 15, 2785
309, 705.08, 576.599, 17, 2773
310, 706.01, 575.854, 23, 2746
311, 731.31, 582.716, 24, 2791
312, 733.55, 583.636, 21, 2791
313, 731.81, 581.629, 19, 2774
314, 710.64, 578.965, 19, 2782
315, 732.41, 581.493, 16, 2773
316, 730.07, 581.337, 23, 2779
317, 721.12, 580.417, 18, 2790
318, 693.32, 573.604, 15, 2728
319, 725.1, 580.951, 18, 2782
320, 695.29, 574.951, 16, 2747
321, 705.34, 580.124, 11, 2763
322, 715.3, 581.55, 14, 2779
323, 714.39, 579.31, 19, 2775
324, 739.05, 583.825, 15, 2799
325, 711.31, 580.635, 18, 2796
326, 699.57, 578.016, 19, 2763
327, 703.88, 576.684, 21, 2733
328, 727.77, 580.874, 23, 2783
329, 742.14, 584.336, 12, 2789
330, 732.36, 581.346, 24, 2800
331, 726.34, 580.05, 17, 2777
332, 732.81, 583.54, 25, 2800
333, 725.32, 580.983, 15, 2787
334, 727.63, 581.405, 15, 2794
335, 707.73, 578.336, 15, 2755
336, 719.57, 580.167, 14, 2782
337, 710.99, 577.796, 13, 2774
338, 746.82, 583.817, 28, 2799
339, 726.19, 580.928, 17, 2793
340, 702.06, 574.99, 15, 2742
341, 736.17, 582.135, 26, 2795
342, 735.14, 583.998, 14, 2804
343, 716.74, 582.411, 16, 2807
344, 726.91, 581.833, 16, 2791
345, 724.97, 581.711, 21, 2783
346, 733.8, 584.909, 22, 2792
347, 733.03, 583.944, 16, 2795
348, 753.03, 584.779, 21, 2808
349, 720.09, 582.188, 16, 2795
350, 732.91, 583.32, 23, 2801
351, 717.43, 580.409, 23, 2789
352, 729.48, 582.565, 23, 2794
353, 711.79, 580.611, 18, 2777
354, 729.59, 582.88, 13, 2777
355, 702.9, 577.226, 18, 2764
356, 732.51, 582.413, 21, 2781
357, 718.04, 580.214, 18, 2774
358, 725.4, 584.054, 18, 2824
359, 717.2, 579.697, 18, 2777
360, 737.68, 583.071, 25, 2788
361, 742.09, 586.467, 17, 2793
362, 740.94, 585.533, 17, 2841
363, 736.25, 582.961, 16, 2799
364, 734.61, 585.924, 20, 2801
365, 718.3, 581.28, 22, 2765
366, 717.74, 581.545, 17, 2796
367, 727.07, 584.214, 24, 2798
368, 737.38, 584.994, 16, 2807
369, 738.11, 583.124, 17, 2797
370, 729.06, 582.394, 24, 2771
371, 711.14, 577.914, 17, 2795
372, 704.7, 579.011, 14, 2761
373, 719.16, 577.824, 21, 2781
374, 732.78, 585.005, 23, 2824
375, 736.07, 582.945, 22, 2811
376, 705.65, 577.594, 20, 2768
377, 738.36, 584.67, 19, 2827
378, 717.69, 579.846, 18, 2757
379, 736.66, 580.853, 24, 2765
380, 717.71, 581.578, 21, 2791
381, 726, 581.501, 18, 2765
382, 723.56, 580.453, 20, 2770
383, 741.46, 586.046, 22, 2820
384, 707.57, 579.827, 19, 2773
385, 725.54, 581.535, 20, 2785
386, 702.11, 575.8, 18, 2754
387, 738.08, 582.092, 18, 2808
388, 704.75, 577.992, 7, 2754
389, 703.61, 573.327, 15, 2750
390, 729.79, 583.316, 21, 2809
391, 725.45, 580.039, 20, 2786
392, 726.01, 583.57, 15, 2761
393, 723.62, 585.846, 18, 2793
394, 711.08, 576.41, 23, 2748
395, 734.14, 580.327, 18, 2806
396, 714.98, 578.74, 24, 2769
397, 732.22, 583.315, 20, 2813
398, 728.27, 581.183, 20, 2810
399, 710.84, 579.408, 21, 2775
400, 726.92, 583.648, 17, 2829
401, 730.09, 582.921, 16, 2788
402, 719.34, 580.303, 19, 2804
403, 723.04, 581.574, 18, 2806
404, 722.22, 583.729, 19, 2823
405, 714.28, 578.427, 22, 2742
406, 723.4, 580.531, 17, 2775
407, 729.27, 583.569, 25, 2808
408, 729.71, 580.296, 18, 2788
409, 730.43, 581.273, 24, 2797
410, 712.78, 578.732, 13, 2777
411, 732.46, 583.911, 15, 2767
412, 721.2, 578.114, 20, 2766
413, 729.17, 582.831, 19, 2796
414, 714.59, 580.479, 22, 2791
415, 714.94, 578.613, 23, 2772
416, 718.38, 581.471, 10, 2782
417, 723.58, 579.973, 18, 2781
418, 725.72, 580.676, 26, 2779
419, 724.34, 581.882, 23, 2777
420, 716.16, 581.855, 22, 2796
421, 729.92, 584.573, 15, 2799
422, 719.98, 581.812, 16, 2782
423, 730.92, 582.738, 25, 2799
424, 723.12, 581.273, 17, 2782
425, 722.01, 581.149, 20, 2788
426, 728.58, 579.062, 17, 2775
427, 717.16, 579.583, 19, 2767
428, 727.88, 579.904, 11, 2783
429, 731.64, 581.207, 17, 2799
430, 721.74, 581.933, 20, 2775
431, 735.37, 581.436, 25, 2783
432, 717.51, 579.546, 25, 2793
433, 721.74, 578.667, 13, 2760
434, 730.54, 583.436, 20, 2798
435, 704.08, 576.298, 19, 2736
436, 738.57, 583.323, 20, 2790
437, 722.66, 582.868, 18, 2780
438, 731.4, 581.7, 22, 2790
439, 696.28, 573.075, 12, 2738
440, 728.47, 582.526, 27, 2789
441, 734.22, 584.269, 14, 2815
442, 720.23, 579.087, 22, 2774
443, 724.93, 581.357, 20, 2781
444, 736.26, 582.247, 18, 2800
445, 712.52, 580.067, 17, 2778
446, 738.11, 581.886, 21, 2774
447, 722.27, 580.941, 15, 2790
448, 730.2, 580.684, 22, 2801
449, 720.05, 581.334, 23, 2761
450, 737.7, 581.931, 27, 2804
451, 750.39, 585.279, 24, 2821
452, 722.04, 579.206, 24, 2785
453, 714.03, 581.491, 22, 2779
454, 730.6, 581.829, 19, 2779
455, 717.59, 578.721, 18, 2765
456, 709.34, 577.204, 13, 2734
457, 740.62, 585.279, 17, 2799
458, 731.2, 582.144, 23, 2784
459, 727.74, 582.826, 17, 2780
460, 719.46, 579.329, 24, 2798
461, 726.36, 581.559, 18, 2798
462, 722.55, 579.921, 16, 2794
463, 720.88, 579.006, 24, 2772
464, 719.46, 581.19, 20, 2820
465, 708.55, 576.281, 21, 2775
466, 717.09, 578.77, 18, 2789
467, 720.9, 581.367, 20, 2797
468, 734.69, 582.936, 22, 2806
469, 703.41, 577.112, 16, 2755
470, 722.42, 579.817, 23, 2774
471, 724.42, 580.536, 26, 2758
472, 734.72, 582.192, 23, 2789
473, 702.22, 576.482, 23, 2781
474, 720, 582.563, 15, 2784
475, 728.05, 583.544, 18, 2780
476, 730.8, 581.395, 20, 2785
477, 718.78, 580.905, 18, 2772
478, 715.16, 580.203, 18, 2772
479, 722.56, 580.609, 11, 2789
480, 719.86, 581.615, 19, 2788
481, 739.36, 584.628, 22, 2796
482, 728.83, 583.605, 25, 2782
483, 722.4, 578.499, 22, 2774
484, 737.95, 584.979, 21, 2794
485, 720.52, 582.621, 27, 2804
486, 716.3, 578.813, 16, 2794
487, 733.69, 581.215, 21, 2770
488, 733.32, 584.929, 25, 2806
489, 724.64, 582.421, 15, 2780
490, 727.29, 583.588, 17, 2802
491, 723.21, 580.108, 16, 2777
492, 726.42, 582.302, 25, 2778
493, 743.64, 586.046, 19, 2813
494, 713.35, 580.365, 14, 2766
495, 727.52, 580.785, 21, 2793
496, 711.5, 578.194, 13, 2763
497, 720.79, 580.445, 16, 2773
498, 725, 581.253, 20, 2780
499, 717.94, 580.719, 11, 2799
